# generated by ews.pipeline on 2026-06-10T19:46:31, loader=drawdown
ticker,date,label_a,forward_max_drawdown,label_b
AAPL,2009-11-30,0,-0.0885966737687524,
AAPL,2009-12-31,0,-0.0885966737687524,
AAPL,2010-01-31,0,-0.06890327957315613,
AAPL,2010-02-28,0,-0.06890327957315613,
AAPL,2010-03-31,0,-0.06890327957315613,
AAPL,2010-04-30,0,-0.06890327957315613,
AAPL,2010-05-31,0,-0.055004510855465115,
AAPL,2010-06-30,0,-0.055004510855465115,
AAPL,2010-07-31,0,-0.055004510855465115,
AAPL,2010-08-31,0,-0.049658838056084946,
AAPL,2010-09-30,0,-0.049658838056084946,
AAPL,2010-10-31,0,-0.049658838056084946,
AAPL,2010-11-30,0,-0.055783123199454124,
AAPL,2010-12-31,0,-0.055783123199454124,
AAPL,2011-01-31,0,-0.055783123199454124,
AAPL,2011-02-28,0,-0.055783123199454124,
AAPL,2011-03-31,0,-0.055783123199454124,
AAPL,2011-04-30,0,-0.055783123199454124,
AAPL,2011-05-31,0,-0.055783123199454124,
AAPL,2011-06-30,0,-0.055783123199454124,
AAPL,2011-07-31,0,-0.055783123199454124,
AAPL,2011-08-31,0,-0.055783123199454124,
AAPL,2011-09-30,0,-0.055783123199454124,
AAPL,2011-10-31,0,-0.10759991756493592,
AAPL,2011-11-30,0,-0.11864277343205759,
AAPL,2011-12-31,0,-0.19862009713224313,
AAPL,2012-01-31,0,-0.31409005260418443,
AAPL,2012-02-29,0,-0.3314338936502081,
AAPL,2012-03-31,0,-0.3314338936502081,
AAPL,2012-04-30,0,-0.3314338936502081,
AAPL,2012-05-31,0,-0.3314338936502081,
AAPL,2012-06-30,0,-0.3954209737513556,
AAPL,2012-07-31,0,-0.3954209737513556,
AAPL,2012-08-31,0,-0.3954209737513556,
AAPL,2012-09-30,0,-0.3954209737513556,
AAPL,2012-10-31,0,-0.3225246857900902,
AAPL,2012-11-30,0,-0.3140363430127972,
AAPL,2012-12-31,0,-0.24557750439567533,
AAPL,2013-01-31,0,-0.11857375950875049,
AAPL,2013-02-28,0,-0.11829337835222292,
AAPL,2013-03-31,0,-0.11829337835222292,
AAPL,2013-04-30,0,-0.11829337835222292,
AAPL,2013-05-31,0,-0.11829337835222292,
AAPL,2013-06-30,0,-0.10769650759319611,
AAPL,2013-07-31,0,-0.10769650759319611,
AAPL,2013-08-31,0,-0.10769650759319611,
AAPL,2013-09-30,0,-0.10769650759319611,
AAPL,2013-10-31,0,-0.10769650759319611,
AAPL,2013-11-30,0,-0.10769650759319611,
AAPL,2013-12-31,0,-0.10769650759319611,
AAPL,2014-01-31,0,-0.07189075746274957,
AAPL,2014-02-28,0,-0.07189075746274957,
AAPL,2014-03-31,0,-0.07189075746274957,
AAPL,2014-04-30,0,-0.07189075746274957,
AAPL,2014-05-31,0,-0.07189075746274957,
AAPL,2014-06-30,0,-0.07189075746274957,
AAPL,2014-07-31,0,-0.07189075746274957,
AAPL,2014-08-31,0,-0.13056216336616672,
AAPL,2014-09-30,0,-0.1495299833521893,
AAPL,2014-10-31,0,-0.1495299833521893,
AAPL,2014-11-30,0,-0.1495299833521893,
AAPL,2014-12-31,0,-0.1849169010619173,
AAPL,2015-01-31,0,-0.24624564534762042,
AAPL,2015-02-28,0,-0.24721588713168927,
AAPL,2015-03-31,0,-0.24721588713168927,
AAPL,2015-04-30,0,-0.27018346061959625,
AAPL,2015-05-31,0,-0.27018346061959625,
AAPL,2015-06-30,0,-0.24196349548171994,
AAPL,2015-07-31,0,-0.21615374432813722,
AAPL,2015-08-31,0,-0.20793221992384833,
AAPL,2015-09-30,0,-0.20793221992384833,
AAPL,2015-10-31,0,-0.20793221992384833,
AAPL,2015-11-30,0,-0.20330824663100497,
AAPL,2015-12-31,0,-0.13992107144591803,
AAPL,2016-01-31,0,-0.13992107144591803,
AAPL,2016-02-29,0,-0.13992107144591803,
AAPL,2016-03-31,0,-0.13992107144591803,
AAPL,2016-04-30,0,-0.0426598967940097,
AAPL,2016-05-31,0,-0.0426598967940097,
AAPL,2016-06-30,0,-0.057213409051011486,
AAPL,2016-07-31,0,-0.057213409051011486,
AAPL,2016-08-31,0,-0.057213409051011486,
AAPL,2016-09-30,0,-0.06024397180798625,
AAPL,2016-10-31,0,-0.06024397180798625,
AAPL,2016-11-30,0,-0.06024397180798625,
AAPL,2016-12-31,0,-0.06024397180798625,
AAPL,2017-01-31,0,-0.06024397180798625,
AAPL,2017-02-28,0,-0.06024397180798625,
AAPL,2017-03-31,0,-0.06024397180798625,
AAPL,2017-04-30,0,-0.07219827871351259,
AAPL,2017-05-31,0,-0.07219827871351259,
AAPL,2017-06-30,0,-0.07219827871351259,
AAPL,2017-07-31,0,-0.07219827871351259,
AAPL,2017-08-31,0,-0.07219827871351259,
AAPL,2017-09-30,0,-0.07219827871351259,
AAPL,2017-10-31,0,-0.07219827871351259,
AAPL,2017-11-30,0,-0.2127438437925484,
AAPL,2017-12-31,0,-0.3046153748016327,
AAPL,2018-01-31,0,-0.3046153748016327,
AAPL,2018-02-28,0,-0.3046153748016327,
AAPL,2018-03-31,0,-0.3046153748016327,
AAPL,2018-04-30,0,-0.3046153748016327,
AAPL,2018-05-31,0,-0.3046153748016327,
AAPL,2018-06-30,0,-0.3046153748016327,
AAPL,2018-07-31,0,-0.3046153748016327,
AAPL,2018-08-31,0,-0.3046153748016327,
AAPL,2018-09-30,0,-0.298793277540591,
AAPL,2018-10-31,0,-0.27675052418474094,
AAPL,2018-11-30,0,-0.12421274329717408,
AAPL,2018-12-31,0,-0.12421274329717408,
AAPL,2019-01-31,0,-0.12421274329717408,
AAPL,2019-02-28,0,-0.12421274329717408,
AAPL,2019-03-31,0,-0.17646128312979556,
AAPL,2019-04-30,0,-0.17646128312979556,
AAPL,2019-05-31,0,-0.17646128312979556,
AAPL,2019-06-30,0,-0.17646128312979556,
AAPL,2019-07-31,0,-0.17646128312979556,
AAPL,2019-08-31,0,-0.17646128312979556,
AAPL,2019-09-30,0,-0.17646128312979556,
AAPL,2019-10-31,0,-0.17646128312979556,
AAPL,2019-11-30,0,-0.17646128312979556,
AAPL,2019-12-31,0,-0.17646128312979556,
AAPL,2020-01-31,0,-0.17646128312979556,
AAPL,2020-02-29,0,-0.1563855513926337,
AAPL,2020-03-31,0,-0.1563855513926337,
AAPL,2020-04-30,0,-0.1563855513926337,
AAPL,2020-05-31,0,-0.1563855513926337,
AAPL,2020-06-30,0,-0.1563855513926337,
AAPL,2020-07-31,0,-0.1563855513926337,
AAPL,2020-08-31,0,-0.1563855513926337,
AAPL,2020-09-30,0,-0.08477487314504877,
AAPL,2020-10-31,0,-0.08477487314504877,
AAPL,2020-11-30,0,-0.08477487314504877,
AAPL,2020-12-31,0,-0.08477487314504877,
AAPL,2021-01-31,0,-0.07971228617436306,
AAPL,2021-02-28,0,-0.06892845512233689,
AAPL,2021-03-31,0,-0.06892845512233689,
AAPL,2021-04-30,0,-0.11105007170177336,
AAPL,2021-05-31,0,-0.15949418936563597,
AAPL,2021-06-30,0,-0.2279365754635345,
AAPL,2021-07-31,0,-0.2279365754635345,
AAPL,2021-08-31,0,-0.2279365754635345,
AAPL,2021-09-30,0,-0.2279365754635345,
AAPL,2021-10-31,0,-0.2279365754635345,
AAPL,2021-11-30,0,-0.2279365754635345,
AAPL,2021-12-31,0,-0.26404174744011705,
AAPL,2022-01-31,0,-0.25251821348251213,
AAPL,2022-02-28,0,-0.25251821348251213,
AAPL,2022-03-31,0,-0.25251821348251213,
AAPL,2022-04-30,0,-0.198041006196348,
AAPL,2022-05-31,0,-0.198041006196348,
AAPL,2022-06-30,0,-0.198041006196348,
AAPL,2022-07-31,0,-0.198041006196348,
AAPL,2022-08-31,0,-0.17220735681798072,
AAPL,2022-09-30,0,-0.15126142246106825,
AAPL,2022-10-31,0,-0.15126142246106825,
AAPL,2022-11-30,0,-0.12954621531045848,
AAPL,2022-12-31,0,-0.12954621531045848,
AAPL,2023-01-31,0,-0.12954621531045848,
AAPL,2023-02-28,0,-0.12954621531045848,
AAPL,2023-03-31,0,-0.12954621531045848,
AAPL,2023-04-30,0,-0.12954621531045848,
AAPL,2023-05-31,0,-0.12954621531045848,
AAPL,2023-06-30,0,-0.12954621531045848,
AAPL,2023-07-31,0,-0.12954621531045848,
AAPL,2023-08-31,0,-0.11417778497357416,
AAPL,2023-09-30,0,-0.11417778497357416,
AAPL,2023-10-31,0,-0.11417778497357416,
AAPL,2023-11-30,0,-0.11417778497357416,
AAPL,2023-12-31,0,-0.11417778497357416,
AAPL,2024-01-31,0,-0.07512283281013485,
AAPL,2024-02-29,0,-0.05764873344921561,
AAPL,2024-03-31,0,-0.11199504174133151,
AAPL,2024-04-30,0,-0.15049268004379387,
AAPL,2024-05-31,0,-0.19601267846413692,
AAPL,2024-06-30,0,-0.19601267846413692,
AAPL,2024-07-31,0,-0.19601267846413692,
AAPL,2024-08-31,0,-0.19601267846413692,
AAPL,2024-09-30,0,-0.19601267846413692,
AAPL,2024-10-31,0,-0.19601267846413692,
AAPL,2024-11-30,0,-0.19601267846413692,
AAPL,2024-12-31,0,-0.19601267846413692,
ABBV,2013-01-31,0,-0.10228044263418339,
ABBV,2013-02-28,0,-0.10228044263418339,
ABBV,2013-03-31,0,-0.10228044263418339,
ABBV,2013-04-30,0,-0.10228044263418339,
ABBV,2013-05-31,0,-0.06310495833608738,
ABBV,2013-06-30,0,-0.06310495833608738,
ABBV,2013-07-31,0,-0.06560935416344635,
ABBV,2013-08-31,0,-0.06560935416344635,
ABBV,2013-09-30,0,-0.06560935416344635,
ABBV,2013-10-31,0,-0.06560935416344635,
ABBV,2013-11-30,0,-0.06560935416344635,
ABBV,2013-12-31,0,-0.06560935416344635,
ABBV,2014-01-31,0,-0.12134268659235146,
ABBV,2014-02-28,0,-0.12134268659235146,
ABBV,2014-03-31,0,-0.1476955427006084,
ABBV,2014-04-30,0,-0.1476955427006084,
ABBV,2014-05-31,0,-0.1476955427006084,
ABBV,2014-06-30,0,-0.1476955427006084,
ABBV,2014-07-31,0,-0.1476955427006084,
ABBV,2014-08-31,0,-0.1476955427006084,
ABBV,2014-09-30,0,-0.222825102633493,
ABBV,2014-10-31,0,-0.222825102633493,
ABBV,2014-11-30,0,-0.222825102633493,
ABBV,2014-12-31,0,-0.222825102633493,
ABBV,2015-01-31,0,-0.222825102633493,
ABBV,2015-02-28,0,-0.222825102633493,
ABBV,2015-03-31,0,-0.222825102633493,
ABBV,2015-04-30,0,-0.222825102633493,
ABBV,2015-05-31,0,-0.222825102633493,
ABBV,2015-06-30,0,-0.222825102633493,
ABBV,2015-07-31,0,-0.222825102633493,
ABBV,2015-08-31,0,-0.1281846045016676,
ABBV,2015-09-30,0,-0.07332358227607517,
ABBV,2015-10-31,0,-0.1500178462429779,
ABBV,2015-11-30,0,-0.1500178462429779,
ABBV,2015-12-31,0,-0.1500178462429779,
ABBV,2016-01-31,0,-0.1500178462429779,
ABBV,2016-02-29,0,-0.1500178462429779,
ABBV,2016-03-31,0,-0.1500178462429779,
ABBV,2016-04-30,0,-0.1500178462429779,
ABBV,2016-05-31,0,-0.1500178462429779,
ABBV,2016-06-30,0,-0.1500178462429779,
ABBV,2016-07-31,0,-0.1500178462429779,
ABBV,2016-08-31,0,-0.1217730384000057,
ABBV,2016-09-30,0,-0.10743092125990525,
ABBV,2016-10-31,0,-0.02719069280912974,
ABBV,2016-11-30,0,-0.02719069280912974,
ABBV,2016-12-31,0,-0.02719069280912974,
ABBV,2017-01-31,0,-0.02719069280912974,
ABBV,2017-02-28,0,-0.02719069280912974,
ABBV,2017-03-31,0,-0.1828545680584728,
ABBV,2017-04-30,0,-0.1828545680584728,
ABBV,2017-05-31,0,-0.1828545680584728,
ABBV,2017-06-30,0,-0.1918358561837246,
ABBV,2017-07-31,0,-0.1918358561837246,
ABBV,2017-08-31,0,-0.1918358561837246,
ABBV,2017-09-30,0,-0.1918358561837246,
ABBV,2017-10-31,0,-0.3066590429810233,
ABBV,2017-11-30,0,-0.3066590429810233,
ABBV,2017-12-31,0,-0.3066590429810233,
ABBV,2018-01-31,0,-0.3066590429810233,
ABBV,2018-02-28,0,-0.3066590429810233,
ABBV,2018-03-31,0,-0.19662033603846835,
ABBV,2018-04-30,0,-0.19662033603846835,
ABBV,2018-05-31,0,-0.19662033603846835,
ABBV,2018-06-30,0,-0.2145667561943739,
ABBV,2018-07-31,0,-0.2694796343091537,
ABBV,2018-08-31,0,-0.2791292193076234,
ABBV,2018-09-30,0,-0.27382160274131856,
ABBV,2018-10-31,0,-0.27382160274131856,
ABBV,2018-11-30,0,-0.27382160274131856,
ABBV,2018-12-31,0,-0.2574374115618288,
ABBV,2019-01-31,0,-0.160846291317158,
ABBV,2019-02-28,0,-0.160846291317158,
ABBV,2019-03-31,0,-0.160846291317158,
ABBV,2019-04-30,0,-0.1593091146097793,
ABBV,2019-05-31,0,-0.12993814628214304,
ABBV,2019-06-30,0,-0.12785919217774758,
ABBV,2019-07-31,0,-0.12785919217774758,
ABBV,2019-08-31,0,-0.12785919217774758,
ABBV,2019-09-30,0,-0.12785919217774758,
ABBV,2019-10-31,0,-0.12785919217774758,
ABBV,2019-11-30,0,-0.12785919217774758,
ABBV,2019-12-31,0,-0.12785919217774758,
ABBV,2020-01-31,0,-0.11107205134959967,
ABBV,2020-02-29,0,-0.11107205134959967,
ABBV,2020-03-31,0,-0.11069769768705136,
ABBV,2020-04-30,0,-0.11069769768705136,
ABBV,2020-05-31,0,-0.11069769768705136,
ABBV,2020-06-30,0,-0.11069769768705136,
ABBV,2020-07-31,0,-0.0993117275611286,
ABBV,2020-08-31,0,-0.0993117275611286,
ABBV,2020-09-30,0,-0.10688850065830403,
ABBV,2020-10-31,0,-0.10688850065830403,
ABBV,2020-11-30,0,-0.10688850065830403,
ABBV,2020-12-31,0,-0.10688850065830403,
ABBV,2021-01-31,0,-0.10688850065830403,
ABBV,2021-02-28,0,-0.10688850065830403,
ABBV,2021-03-31,0,-0.10688850065830403,
ABBV,2021-04-30,0,-0.10688850065830403,
ABBV,2021-05-31,0,-0.10688850065830403,
ABBV,2021-06-30,0,-0.10688850065830403,
ABBV,2021-07-31,0,-0.10688850065830403,
ABBV,2021-08-31,0,-0.15568927302190275,
ABBV,2021-09-30,0,-0.15725922895377328,
ABBV,2021-10-31,0,-0.15725922895377328,
ABBV,2021-11-30,0,-0.15725922895377328,
ABBV,2021-12-31,0,-0.15725922895377328,
ABBV,2022-01-31,0,-0.15725922895377328,
ABBV,2022-02-28,0,-0.15725922895377328,
ABBV,2022-03-31,0,-0.15725922895377328,
ABBV,2022-04-30,0,-0.11553009634134287,
ABBV,2022-05-31,0,-0.13029672919544633,
ABBV,2022-06-30,0,-0.15065893703538155,
ABBV,2022-07-31,0,-0.15065893703538155,
ABBV,2022-08-31,0,-0.15065893703538155,
ABBV,2022-09-30,0,-0.15065893703538155,
ABBV,2022-10-31,0,-0.15065893703538155,
ABBV,2022-11-30,0,-0.15065893703538155,
ABBV,2022-12-31,0,-0.15065893703538155,
ABBV,2023-01-31,0,-0.1468318431114997,
ABBV,2023-02-28,0,-0.1468318431114997,
ABBV,2023-03-31,0,-0.1468318431114997,
ABBV,2023-04-30,0,-0.10845673925044608,
ABBV,2023-05-31,0,-0.10628321265548112,
ABBV,2023-06-30,0,-0.10628321265548112,
ABBV,2023-07-31,0,-0.10628321265548112,
ABBV,2023-08-31,0,-0.10628321265548112,
ABBV,2023-09-30,0,-0.10628321265548112,
ABBV,2023-10-31,0,-0.10628321265548112,
ABBV,2023-11-30,0,-0.10628321265548112,
ABBV,2023-12-31,0,-0.12836612463713587,
ABBV,2024-01-31,0,-0.12836612463713587,
ABBV,2024-02-29,0,-0.12836612463713587,
ABBV,2024-03-31,0,-0.12836612463713587,
ABBV,2024-04-30,0,-0.12836612463713587,
ABBV,2024-05-31,0,-0.12836612463713587,
ABBV,2024-06-30,0,-0.12836612463713587,
ABBV,2024-07-31,0,-0.12836612463713587,
ABBV,2024-08-31,0,-0.12836612463713587,
ABBV,2024-09-30,0,-0.12836612463713587,
ABBV,2024-10-31,0,-0.12836612463713587,
ABBV,2024-11-30,0,-0.1058828797411073,
ABBV,2024-12-31,0,-0.1058828797411073,
ALB,2009-06-30,0,-0.12739017886799836,
ALB,2009-07-31,0,-0.12739017886799836,
ALB,2009-08-31,0,-0.12739017886799836,
ALB,2009-09-30,0,-0.12739017886799836,
ALB,2009-10-31,0,-0.12739017886799836,
ALB,2009-11-30,0,-0.12739017886799836,
ALB,2009-12-31,0,-0.12739017886799836,
ALB,2010-01-31,0,-0.12739017886799836,
ALB,2010-02-28,0,-0.12739017886799836,
ALB,2010-03-31,0,-0.12739017886799836,
ALB,2010-04-30,0,-0.12739017886799836,
ALB,2010-05-31,0,-0.08092609004278459,
ALB,2010-06-30,0,-0.08092609004278459,
ALB,2010-07-31,0,-0.08092609004278459,
ALB,2010-08-31,0,-0.2823541926182671,
ALB,2010-09-30,1,-0.4261419016547258,
ALB,2010-10-31,1,-0.4261419016547258,
ALB,2010-11-30,1,-0.4261419016547258,
ALB,2010-12-31,1,-0.4261419016547258,
ALB,2011-01-31,1,-0.4261419016547258,
ALB,2011-02-28,1,-0.4261419016547258,
ALB,2011-03-31,1,-0.4261419016547258,
ALB,2011-04-30,1,-0.4261419016547258,
ALB,2011-05-31,1,-0.4261419016547258,
ALB,2011-06-30,1,-0.4140209586787842,
ALB,2011-07-31,0,-0.3909622753549114,
ALB,2011-08-31,0,-0.20036027181856658,
ALB,2011-09-30,0,-0.200036968754201,
ALB,2011-10-31,0,-0.200036968754201,
ALB,2011-11-30,0,-0.200036968754201,
ALB,2011-12-31,0,-0.200036968754201,
ALB,2012-01-31,0,-0.200036968754201,
ALB,2012-02-29,0,-0.200036968754201,
ALB,2012-03-31,0,-0.1876889426695442,
ALB,2012-04-30,0,-0.1876889426695442,
ALB,2012-05-31,0,-0.12612990609356028,
ALB,2012-06-30,0,-0.1135776102678022,
ALB,2012-07-31,0,-0.0919576230231464,
ALB,2012-08-31,0,-0.06981886917105577,
ALB,2012-09-30,0,-0.06981886917105577,
ALB,2012-10-31,0,-0.06981886917105577,
ALB,2012-11-30,0,-0.06981886917105577,
ALB,2012-12-31,0,-0.07422949826151422,
ALB,2013-01-31,0,-0.07422949826151422,
ALB,2013-02-28,0,-0.07422949826151422,
ALB,2013-03-31,0,-0.07422949826151422,
ALB,2013-04-30,0,-0.07422949826151422,
