# generated by ews.pipeline on 2026-05-30T22:38:16, loader=yfinance
ticker,date,close,adj_close
GE,2009-12-17,75.6725845336914,54.34929656982422
GE,2009-12-18,74.71409606933594,53.660865783691406
GE,2009-12-21,74.61824798583984,53.5920524597168
GE,2009-12-22,74.18692779541016,53.28228378295898
GE,2009-12-23,73.8514633178711,53.38621139526367
GE,2009-12-24,73.99523162841797,53.49013519287109
GE,2009-12-28,73.5159912109375,53.14370727539063
GE,2009-12-29,73.99523162841797,53.49013519287109
GE,2009-12-30,73.56391143798828,53.178348541259766
GE,2009-12-31,72.50957489013672,52.41617965698242
GE,2010-01-04,74.04315948486328,53.52475357055664
GE,2010-01-05,74.42655181884766,53.80193328857422
GE,2010-01-06,74.04315948486328,53.52475357055664
GE,2010-01-07,77.87710571289062,56.29629135131836
GE,2010-01-08,79.55445861816406,57.50881576538086
GE,2010-01-11,80.32125091552734,58.06312942504883
GE,2010-01-12,80.36917877197266,58.0977897644043
GE,2010-01-13,80.65672302246094,58.30563354492188
GE,2010-01-14,80.03370666503906,57.855255126953125
GE,2010-01-15,78.78767395019531,56.95452117919922
GE,2010-01-19,79.26691436767578,57.30099105834961
GE,2010-01-20,79.0752182006836,57.16240310668945
GE,2010-01-21,76.77484893798828,55.4995002746582
GE,2010-01-22,77.20616912841797,55.81127548217773
GE,2010-01-25,78.45220184326172,56.712032318115234
GE,2010-01-26,78.35635375976562,56.64274978637695
GE,2010-01-27,78.11672973632812,56.46950149536133
GE,2010-01-28,77.44578552246094,55.98448944091797
GE,2010-01-29,77.06239318847656,55.70733642578125
GE,2010-02-01,77.87710571289062,56.29629135131836
GE,2010-02-02,80.75257110595703,58.37493133544922
GE,2010-02-03,79.93785858154297,57.78596115112305
GE,2010-02-04,76.87069702148438,55.56876373291016
GE,2010-02-05,75.6725845336914,54.70267105102539
GE,2010-02-08,74.76202392578125,54.04444885253906
GE,2010-02-09,74.76202392578125,54.04444885253906
GE,2010-02-10,75.19334411621094,54.356239318847656
GE,2010-02-11,75.57673645019531,54.63338088989258
GE,2010-02-12,74.52239990234375,53.871238708496094
GE,2010-02-16,76.87069702148438,55.56876373291016
GE,2010-02-17,77.39786529541016,55.94986343383789
GE,2010-02-18,77.82918548583984,56.261661529541016
GE,2010-02-19,77.49371337890625,56.01913833618164
GE,2010-02-22,77.87710571289062,56.29629135131836
GE,2010-02-23,76.43937683105469,55.25699615478516
GE,2010-02-24,77.25408935546875,55.845924377441406
GE,2010-02-25,76.29560089111328,55.497337341308594
GE,2010-02-26,76.96654510498047,55.9853515625
GE,2010-03-01,76.19975280761719,55.427616119384766
GE,2010-03-02,76.19975280761719,55.427616119384766
GE,2010-03-03,76.82276916503906,55.88079071044922
GE,2010-03-04,77.20616912841797,56.15967178344727
GE,2010-03-05,78.35635375976562,56.99630355834961
GE,2010-03-08,77.97295379638672,56.71738815307617
GE,2010-03-09,79.02729034423828,57.48434066772461
GE,2010-03-10,79.12313842773438,57.55403137207031
GE,2010-03-11,78.9793701171875,57.44948959350586
GE,2010-03-12,81.66313171386719,59.40167236328125
GE,2010-03-15,82.86124420166016,60.27316665649414
GE,2010-03-16,86.5993423461914,62.99223709106445
GE,2010-03-17,86.45556640625,62.88766479492188
GE,2010-03-18,87.1744384765625,63.41056442260742
GE,2010-03-19,86.5993423461914,62.99223709106445
GE,2010-03-22,86.5993423461914,62.99223709106445
GE,2010-03-23,87.84537506103516,63.89859008789063
GE,2010-03-24,88.42047119140625,64.31693267822266
GE,2010-03-25,87.70160675048828,63.79404067993164
GE,2010-03-26,87.89330291748047,63.93346786499024
GE,2010-03-29,88.18084716796875,64.14263153076172
GE,2010-03-30,87.70160675048828,63.79404067993164
GE,2010-03-31,87.22235870361328,63.44541549682617
GE,2010-04-01,87.84537506103516,63.89859008789063
GE,2010-04-05,88.80386352539062,64.59584045410156
GE,2010-04-06,89.13933563232422,64.83981323242188
GE,2010-04-07,88.66009521484375,64.49120330810547
GE,2010-04-08,88.94763946533203,64.70039367675781
GE,2010-04-09,88.75594329833984,64.56097412109375
GE,2010-04-12,89.66650390625,65.22328186035156
GE,2010-04-13,90.81668853759766,66.0599365234375
GE,2010-04-14,92.7336654663086,67.45433044433594
GE,2010-04-15,93.45252990722656,67.97724151611328
GE,2010-04-16,90.91253662109376,66.12965393066406
GE,2010-04-19,90.76876068115234,66.02505493164062
GE,2010-04-20,91.05631256103516,66.23426055908203
GE,2010-04-21,91.20008087158205,66.33883666992188
GE,2010-04-22,90.81668853759766,66.0599365234375
GE,2010-04-23,91.39178466796876,66.47825622558594
GE,2010-04-26,92.4940414428711,67.28001403808594
GE,2010-04-27,89.61857604980469,65.18846130371094
GE,2010-04-28,90.81668853759766,66.0599365234375
GE,2010-04-29,93.40460205078124,67.9423599243164
GE,2010-04-30,90.38536834716795,65.74622344970703
GE,2010-05-03,92.3023452758789,67.14058685302734
GE,2010-05-04,89.04348754882812,64.77011108398438
GE,2010-05-05,86.74311828613281,63.09683990478516
GE,2010-05-06,82.95709228515625,60.34288024902344
GE,2010-05-07,80.8963394165039,58.84388732910156
GE,2010-05-10,86.45556640625,62.88766479492188
GE,2010-05-11,86.26387023925781,62.74822998046875
GE,2010-05-12,88.37254333496094,64.28205108642578
GE,2010-05-13,86.50349426269531,62.922550201416016
GE,2010-05-14,84.5385971069336,61.49323654174805
GE,2010-05-17,84.15519714355469,61.21436309814453
GE,2010-05-18,82.57369232177734,60.06399154663086
GE,2010-05-19,82.71746826171875,60.168575286865234
GE,2010-05-20,77.92503356933594,56.68257522583008
GE,2010-05-21,78.69181823730469,57.24031829833984
GE,2010-05-24,76.72692108154297,55.81105041503906
GE,2010-05-25,76.43937683105469,55.60190200805664
GE,2010-05-26,76.72692108154297,55.81105041503906
GE,2010-05-27,79.84201049804688,58.07698440551758
GE,2010-05-28,78.35635375976562,56.99630355834961
GE,2010-06-01,76.5831527709961,55.70649337768555
GE,2010-06-02,78.35635375976562,56.99630355834961
GE,2010-06-03,78.8355941772461,57.344913482666016
GE,2010-06-04,75.28919219970703,54.76526641845703
GE,2010-06-07,73.8514633178711,53.719459533691406
GE,2010-06-08,74.18692779541016,53.96346282958984
GE,2010-06-09,73.4201431274414,53.405704498291016
GE,2010-06-10,75.14541625976562,54.66069030761719
GE,2010-06-11,74.57032775878906,54.24234771728516
GE,2010-06-14,73.75560760498047,53.64972686767578
GE,2010-06-15,75.6725845336914,55.04413986206055
GE,2010-06-16,75.96012878417969,55.2532958984375
GE,2010-06-17,76.2476806640625,55.81460571289063
GE,2010-06-18,76.43937683105469,55.95493316650391
GE,2010-06-21,77.15824127197266,56.48116302490234
GE,2010-06-22,75.6725845336914,55.39362716674805
GE,2010-06-23,73.75560760498047,53.99036407470703
GE,2010-06-24,72.26995849609375,52.90283203125
GE,2010-06-25,71.45523834228516,52.30645751953125
GE,2010-06-28,71.88655853271484,52.622196197509766
GE,2010-06-29,69.39449310302734,50.79794692993164
GE,2010-06-30,69.10694885253906,50.58745956420898
GE,2010-07-01,67.6692123413086,49.53501892089844
GE,2010-07-02,66.51902770996094,48.693058013916016
GE,2010-07-06,66.95034790039062,49.00879669189453
GE,2010-07-07,70.06543731689453,51.289100646972656
GE,2010-07-08,71.07184600830078,52.02579498291016
GE,2010-07-09,71.64694213867188,52.44679641723633
GE,2010-07-12,71.55108642578125,52.376609802246094
GE,2010-07-13,72.89297485351562,53.35891342163086
GE,2010-07-14,72.84504699707031,53.32381057739258
GE,2010-07-15,73.08467102050781,53.49924087524414
GE,2010-07-16,69.72996520996094,51.04354476928711
GE,2010-07-19,70.06543731689453,51.289100646972656
GE,2010-07-20,71.59901428222656,52.411712646484375
GE,2010-07-21,71.1197738647461,52.06087493896485
GE,2010-07-22,72.89297485351562,53.35891342163086
GE,2010-07-23,75.28919219970703,55.11298370361328
GE,2010-07-26,77.34993743896484,56.62147903442383
GE,2010-07-27,77.54163360595703,56.76179122924805
GE,2010-07-28,76.91861724853516,56.30573654174805
GE,2010-07-29,77.39786529541016,56.65655899047852
GE,2010-07-30,77.25408935546875,56.55131149291992
GE,2010-08-02,78.6438980102539,57.56865310668945
GE,2010-08-03,78.5959701538086,57.53357696533203
GE,2010-08-04,78.9793701171875,57.81425094604492
GE,2010-08-05,79.17106628417969,57.95457458496094
GE,2010-08-06,78.8355941772461,57.70901107788086
GE,2010-08-09,78.5001220703125,57.46340560913086
GE,2010-08-10,77.87710571289062,57.00739288330078
GE,2010-08-11,75.24126434326172,55.07787322998047
GE,2010-08-12,74.28277587890625,54.37628555297852
GE,2010-08-13,73.70768737792969,53.95528030395508
GE,2010-08-16,74.09107971191406,54.235931396484375
GE,2010-08-17,74.66617584228516,54.65691757202149
GE,2010-08-18,75.24126434326172,55.07787322998047
GE,2010-08-19,73.08467102050781,53.49924087524414
GE,2010-08-20,72.03033447265625,52.72744369506836
GE,2010-08-23,71.35939025878906,52.236289978027344
GE,2010-08-24,69.82581329345703,51.11369323730469
GE,2010-08-25,69.82581329345703,51.11369323730469
GE,2010-08-26,69.49034118652344,50.86812210083008
GE,2010-08-27,70.49675750732422,51.60482406616211
GE,2010-08-30,69.58618927001953,50.938289642333984
GE,2010-08-31,69.39449310302734,50.79794692993164
GE,2010-09-01,71.93448638916016,52.657264709472656
GE,2010-09-02,72.60542297363281,53.14842224121094
GE,2010-09-03,73.75560760498047,53.99036407470703
GE,2010-09-07,73.99523162841797,54.1657600402832
GE,2010-09-08,75.24126434326172,55.07787322998047
GE,2010-09-09,76.2476806640625,55.81460571289063
GE,2010-09-10,76.5831527709961,56.060184478759766
GE,2010-09-13,77.87710571289062,57.00739288330078
GE,2010-09-14,77.44578552246094,56.69163513183594
GE,2010-09-15,78.30842590332031,57.32310104370117
GE,2010-09-16,77.78125762939453,57.35845565795898
GE,2010-09-17,78.06880187988281,57.57049560546875
GE,2010-09-20,79.3148422241211,58.48935317993164
GE,2010-09-21,79.17106628417969,58.38333511352539
GE,2010-09-22,79.0752182006836,58.31264114379883
GE,2010-09-23,77.34993743896484,57.04037857055664
GE,2010-09-24,79.84201049804688,58.87813568115234
GE,2010-09-27,78.73974609375,58.06525421142578
GE,2010-09-28,78.78767395019531,58.100616455078125
GE,2010-09-29,78.4042739868164,57.81789016723633
GE,2010-09-30,77.87710571289062,57.42914581298828
GE,2010-10-01,78.4042739868164,57.81789016723633
GE,2010-10-04,77.15824127197266,56.89902114868164
GE,2010-10-05,79.12313842773438,58.34796524047852
GE,2010-10-06,80.99219512939453,59.72628784179688
GE,2010-10-07,81.7110595703125,60.25639724731445
GE,2010-10-08,82.0465316772461,60.50380325317383
GE,2010-10-11,81.27973937988281,59.9383544921875
GE,2010-10-12,82.38199615478516,60.75121307373047
GE,2010-10-13,82.81331634521484,61.06924819946289
GE,2010-10-14,82.23822784423828,60.6451530456543
GE,2010-10-15,78.11672973632812,57.60585021972656
GE,2010-10-18,77.87710571289062,57.42914581298828
GE,2010-10-19,77.01446533203125,56.79298400878906
GE,2010-10-20,76.91861724853516,56.72229766845703
GE,2010-10-21,77.15824127197266,56.89902114868164
GE,2010-10-22,76.96654510498047,56.75764846801758
GE,2010-10-25,76.96654510498047,56.75764846801758
GE,2010-10-26,77.44578552246094,57.11105728149414
GE,2010-10-27,77.20616912841797,56.93436813354492
GE,2010-10-28,77.06239318847656,56.82833862304688
GE,2010-10-29,76.77484893798828,56.61628723144531
GE,2010-11-01,76.43937683105469,56.368900299072266
GE,2010-11-02,76.39144897460938,56.33356857299805
GE,2010-11-03,76.96654510498047,56.75764846801758
GE,2010-11-04,79.12313842773438,58.34796524047852
GE,2010-11-05,80.17747497558594,59.12548065185547
GE,2010-11-08,80.08162689208984,59.054786682128906
GE,2010-11-09,79.65030670166016,58.73675537109375
GE,2010-11-10,79.3148422241211,58.48935317993164
GE,2010-11-11,78.35635375976562,57.78253936767578
GE,2010-11-12,77.87710571289062,57.42914581298828
GE,2010-11-15,77.63748931884766,57.25244140625
GE,2010-11-16,76.008056640625,56.05083465576172
GE,2010-11-17,75.7684326171875,55.8741340637207
GE,2010-11-18,76.87069702148438,56.68696594238281
GE,2010-11-19,77.73333740234375,57.323123931884766
GE,2010-11-22,76.82276916503906,56.65163803100586
GE,2010-11-23,75.52881622314453,55.69742202758789
GE,2010-11-24,76.39144897460938,56.33356857299805
GE,2010-11-26,75.72051239013672,55.83877944946289
GE,2010-11-29,76.53522491455078,56.43956756591797
GE,2010-11-30,75.8642807006836,55.944786071777344
GE,2010-12-01,78.11672973632812,57.60585021972656
GE,2010-12-02,79.93785858154297,58.948768615722656
GE,2010-12-03,80.41709899902344,59.30221939086914
GE,2010-12-06,80.03370666503906,59.01947784423828
GE,2010-12-07,81.6152114868164,60.18572235107422
GE,2010-12-08,81.66313171386719,60.22109222412109
GE,2010-12-09,82.09445190429688,60.53912734985352
GE,2010-12-10,84.92198944091797,62.624267578125
GE,2010-12-13,84.4427490234375,62.27083206176758
GE,2010-12-14,84.77821350097656,62.51823043823242
GE,2010-12-15,83.81973266601562,61.81142425537109
GE,2010-12-16,85.16161346435547,62.80097198486328
GE,2010-12-17,84.82614135742188,62.55356216430664
GE,2010-12-20,84.82614135742188,62.55356216430664
GE,2010-12-21,85.78462982177734,63.26039123535156
GE,2010-12-22,86.55142211914062,64.32896423339844
GE,2010-12-23,86.45556640625,64.25775146484375
GE,2010-12-27,87.1744384765625,64.79203033447266
GE,2010-12-28,87.79745483398438,65.25509643554688
GE,2010-12-29,87.55783081054688,65.07697296142578
GE,2010-12-30,87.1744384765625,64.79203033447266
GE,2010-12-31,87.65367889404297,65.14823913574219
GE,2011-01-03,87.60575866699219,65.11260223388672
GE,2011-01-04,89.18726348876953,66.28805541992188
GE,2011-01-05,89.3310317993164,66.39492797851562
GE,2011-01-06,88.94763946533203,66.1099624633789
GE,2011-01-07,88.32462310791016,65.64691162109375
GE,2011-01-10,88.70801544189453,65.93185424804688
GE,2011-01-11,89.28311157226562,66.35928344726562
GE,2011-01-12,89.47480773925781,66.50177764892578
GE,2011-01-13,89.13933563232422,66.25243377685547
GE,2011-01-14,90.19367218017578,67.03607177734375
GE,2011-01-18,89.13933563232422,66.25243377685547
GE,2011-01-19,87.84537506103516,65.29067993164062
GE,2011-01-20,88.32462310791016,65.64691162109375
GE,2011-01-21,94.60271453857422,70.31309509277344
GE,2011-01-24,96.04044342041016,71.38166046142578
GE,2011-01-25,95.75289916992188,71.16792297363281
GE,2011-01-26,95.4653549194336,70.95423126220703
GE,2011-01-27,97.1906280517578,72.23652648925781
GE,2011-01-28,96.80723571777344,71.95155334472656
GE,2011-01-31,96.51969146728516,71.73786926269531
GE,2011-02-01,99.68270111083984,74.08873748779297
GE,2011-02-02,99.25138092041016,73.76817321777344
GE,2011-02-03,99.44307708740234,73.91064453125
GE,2011-02-04,98.5325164794922,73.2338638305664
GE,2011-02-07,100.0181655883789,74.33810424804688
GE,2011-02-08,101.98307037353516,75.79852294921875
GE,2011-02-09,102.12683868408205,75.90535736083984
GE,2011-02-10,101.93514251708984,75.76287078857422
GE,2011-02-11,102.22268676757812,75.97659301757812
GE,2011-02-14,103.03740692138672,76.58211517333984
GE,2011-02-15,102.845703125,76.43962860107422
GE,2011-02-16,102.7498550415039,76.36839294433594
GE,2011-02-17,103.1332550048828,76.65336608886719
GE,2011-02-18,102.7498550415039,76.36839294433594
GE,2011-02-22,99.77854919433594,74.15996551513672
GE,2011-02-23,97.6219482421875,72.55713653564453
GE,2011-02-24,98.62836456298828,73.81240844726562
GE,2011-02-25,99.77854919433594,74.67318725585938
GE,2011-02-28,100.2577896118164,75.0318832397461
GE,2011-03-01,97.04685974121094,72.62884521484375
GE,2011-03-02,97.38232421875,72.87991333007812
GE,2011-03-03,99.44307708740234,74.42212677001953
GE,2011-03-04,97.6219482421875,73.05924987792969
GE,2011-03-07,97.6698760986328,73.09507751464844
GE,2011-03-08,98.86798095703124,73.99174499511719
GE,2011-03-09,98.86798095703124,73.99174499511719
GE,2011-03-10,96.32798767089844,72.09083557128906
GE,2011-03-11,97.57402801513672,73.02336120605469
GE,2011-03-14,95.4653549194336,71.44525909423828
GE,2011-03-15,93.97969818115234,70.33338928222656
GE,2011-03-16,90.81668853759766,67.96623992919922
GE,2011-03-17,92.11064910888672,68.93461608886719
GE,2011-03-18,92.2544174194336,69.04222869873047
GE,2011-03-21,94.50686645507812,70.72794342041016
GE,2011-03-22,93.40460205078124,69.90301513671875
GE,2011-03-23,93.59629821777344,70.04650115966797
GE,2011-03-24,94.7944107055664,70.94315338134766
GE,2011-03-25,94.650634765625,70.83552551269531
GE,2011-03-28,94.650634765625,70.83552551269531
GE,2011-03-29,95.17780303955078,71.23004913330078
GE,2011-03-30,96.37591552734376,72.1267318725586
GE,2011-03-31,96.08837127685548,71.91152954101562
GE,2011-04-01,97.4781723022461,72.9516372680664
GE,2011-04-04,98.38874053955078,73.6330795288086
GE,2011-04-05,97.43025207519533,72.9157485961914
GE,2011-04-06,98.48458862304688,73.70480346679688
GE,2011-04-07,97.5261001586914,72.98750305175781
GE,2011-04-08,96.75930786132812,72.41365814208984
GE,2011-04-11,96.71138763427734,72.37777709960938
GE,2011-04-12,95.89667510986328,71.76805877685547
GE,2011-04-13,95.56120300292967,71.51699829101562
GE,2011-04-14,95.84874725341795,71.732177734375
GE,2011-04-15,96.04044342041016,71.87564849853516
GE,2011-04-18,95.75289916992188,71.66045379638672
GE,2011-04-19,97.14270782470705,72.70056915283203
GE,2011-04-20,97.7657241821289,73.16682434082031
GE,2011-04-21,95.60912322998048,71.55286407470703
GE,2011-04-25,95.3215789794922,71.337646484375
GE,2011-04-26,96.32798767089844,72.09083557128906
GE,2011-04-27,98.96382904052734,74.06348419189453
GE,2011-04-28,98.72421264648438,73.88417053222656
GE,2011-04-29,98.00534057617188,73.34620666503906
GE,2011-05-02,98.14911651611328,73.45374298095703
GE,2011-05-03,98.91590881347656,74.0276107788086
GE,2011-05-04,97.14270782470705,72.70056915283203
GE,2011-05-05,95.3695068359375,71.37353515625
GE,2011-05-06,95.89667510986328,71.76805877685547
GE,2011-05-09,96.18421936035156,71.98321533203125
GE,2011-05-10,97.2864761352539,72.80815887451172
GE,2011-05-11,96.28006744384766,72.05496215820312
GE,2011-05-12,96.51969146728516,72.23432159423828
GE,2011-05-13,95.3215789794922,71.337646484375
GE,2011-05-16,94.69856262207033,70.87138366699219
GE,2011-05-17,93.88385009765624,70.26166534423828
GE,2011-05-18,94.69856262207033,70.87138366699219
GE,2011-05-19,95.65705108642578,71.5887222290039
GE,2011-05-20,94.02761840820312,70.36924743652344
GE,2011-05-23,92.92536163330078,69.54435729980469
GE,2011-05-24,91.53555297851562,68.50423431396484
GE,2011-05-25,92.11064910888672,68.93461608886719
GE,2011-05-26,93.0691375732422,69.65196228027344
GE,2011-05-27,93.16498565673828,69.72369384765625
GE,2011-05-31,94.12346649169922,70.44099426269531
GE,2011-06-01,91.67932891845705,68.6118392944336
GE,2011-06-02,91.48763275146484,68.4683609008789
GE,2011-06-03,90.19367218017578,67.50000762939453
GE,2011-06-06,88.46839141845703,66.20879364013672
GE,2011-06-07,88.56423950195312,66.28054809570312
GE,2011-06-08,88.70801544189453,66.38814544677734
GE,2011-06-09,89.04348754882812,66.63920593261719
GE,2011-06-10,87.79745483398438,65.70668029785156
GE,2011-06-13,88.13291931152344,65.9577407836914
GE,2011-06-14,89.13933563232422,66.71092224121094
GE,2011-06-15,88.13291931152344,65.9577407836914
GE,2011-06-16,88.37254333496094,66.68097686767578
GE,2011-06-17,88.61216735839844,66.86177062988281
GE,2011-06-20,88.56423950195312,66.82565307617188
GE,2011-06-21,90.14574432373048,68.0188980102539
GE,2011-06-22,88.94763946533203,67.11492156982422
GE,2011-06-23,88.08499908447266,66.4640121459961
GE,2011-06-24,86.12010192871094,64.98136901855469
GE,2011-06-27,87.60575866699219,66.10237884521484
GE,2011-06-28,88.37254333496094,66.68097686767578
GE,2011-06-29,88.94763946533203,67.11492156982422
GE,2011-06-30,90.38536834716795,68.19974517822266
GE,2011-07-01,92.01480102539062,69.42920684814453
GE,2011-07-05,91.24800872802734,68.85062408447266
GE,2011-07-06,91.29592895507812,68.88677978515625
GE,2011-07-07,92.4940414428711,69.79083251953125
GE,2011-07-08,91.00838470458984,68.66983032226562
GE,2011-07-11,89.28311157226562,67.36799621582031
GE,2011-07-12,88.08499908447266,66.4640121459961
GE,2011-07-13,88.70801544189453,66.9341049194336
