date,close,adj_close
2009-06-01,56.470001220703125,40.842830657958984
2009-06-02,55.970001220703125,40.48119354248047
2009-06-03,52.439998626708984,37.92805862426758
2009-06-04,53.68000030517578,38.82492446899414
2009-06-05,53.130001068115234,38.4271240234375
2009-06-08,51.7599983215332,37.436241149902344
2009-06-09,53.72999954223633,38.86109161376953
2009-06-10,55.279998779296875,39.982147216796875
2009-06-11,56.33000183105469,40.7415771484375
2009-06-12,55.47999954223633,40.12681579589844
2009-06-15,53.119998931884766,38.419898986816406
2009-06-16,51.209999084472656,37.0384407043457
2009-06-17,46.25,33.451053619384766
2009-06-18,45.779998779296875,33.111114501953125
2009-06-19,46.45000076293945,33.595706939697266
2009-06-22,42.27000045776367,30.572458267211914
2009-06-23,43.849998474121094,31.715221405029297
2009-06-24,44.09000015258789,31.88880157470703
2009-06-25,43.790000915527344,31.67181968688965
2009-06-26,43.349998474121094,31.353572845458984
2009-06-29,45.939998626708984,33.22684097290039
2009-06-30,44.29999923706055,32.040687561035156
2009-07-01,43.79999923706055,31.679052352905273
2009-07-02,45.11000061035156,32.62653732299805
2009-07-06,43.63999938964844,31.56334114074707
2009-07-07,41.25,29.834716796875
2009-07-08,40.66999816894531,29.41522979736328
2009-07-09,42.7599983215332,30.926855087280273
2009-07-10,41.130001068115234,29.74793243408203
2009-07-13,42.459999084472656,30.70987892150879
2009-07-14,43.220001220703125,31.25956153869629
2009-07-15,44.54999923706055,32.22150421142578
2009-07-16,49.97999954223633,36.14883041381836
2009-07-17,49.560001373291016,35.845062255859375
2009-07-20,49.119998931884766,35.526832580566406
2009-07-21,49.130001068115234,35.53407669067383
2009-07-22,48.41999816894531,35.02054214477539
2009-07-23,51.45000076293945,37.2120246887207
2009-07-24,53.45000076293945,38.658565521240234
2009-07-27,52.720001220703125,38.130577087402344
2009-07-28,50.849998474121094,36.778072357177734
2009-07-29,49.22999954223633,35.60639953613281
2009-07-30,51.709999084472656,37.400089263916016
2009-07-31,52.150001525878906,37.71833038330078
2009-08-03,55.130001068115234,39.873661041259766
2009-08-04,53.68000030517578,38.860172271728516
2009-08-05,54.04999923706055,39.12801742553711
2009-08-06,54.38999938964844,39.37413787841797
2009-08-07,53.779998779296875,38.93256378173828
2009-08-10,52.900001525878906,38.295509338378906
2009-08-11,51.91999816894531,37.5860595703125
2009-08-12,53.040000915527344,38.39686584472656
2009-08-13,54.650001525878906,39.5623664855957
2009-08-14,54.06999969482422,39.142486572265625
2009-08-17,51.119998931884766,37.00692367553711
2009-08-18,52.68000030517578,38.13624572753906
2009-08-19,53.34000015258789,38.61404800415039
2009-08-20,54.470001220703125,39.432090759277344
2009-08-21,54.459999084472656,39.42483139038086
2009-08-24,53.65999984741211,38.84569549560547
2009-08-25,52.04999923706055,37.680179595947266
2009-08-26,51.68000030517578,37.41231155395508
2009-08-27,51.380001068115234,37.19514083862305
2009-08-28,49.810001373291016,36.05858612060547
2009-08-31,48.470001220703125,35.08852767944336
2009-09-01,49.40999984741211,35.769012451171875
2009-09-02,50.650001525878906,36.66667938232422
2009-09-03,50.869998931884766,36.82596969604492
2009-09-04,51.36000061035156,37.1806640625
2009-09-08,52.33000183105469,37.882877349853516
2009-09-09,51.59000015258789,37.34715270996094
2009-09-10,50.720001220703125,36.717369079589844
2009-09-11,52.2599983215332,37.832191467285156
2009-09-14,51.540000915527344,37.31096649169922
2009-09-15,53.66999816894531,38.852928161621094
2009-09-16,53.040000915527344,38.39686584472656
2009-09-17,53.72999954223633,38.896366119384766
2009-09-18,54.25,39.272804260253906
2009-09-21,51.40999984741211,37.216861724853516
2009-09-22,51.90999984741211,37.578826904296875
2009-09-23,50.400001525878906,36.4857063293457
2009-09-24,50.400001525878906,36.4857063293457
2009-09-25,49.209999084472656,35.62422561645508
2009-09-28,49.540000915527344,35.863136291503906
2009-09-29,48.77000045776367,35.30572509765625
2009-09-30,48.06999969482422,34.79896545410156
2009-10-01,46.43000030517578,33.611717224121094
2009-10-02,46.18000030517578,33.43075942993164
2009-10-05,45.959999084472656,33.2714729309082
2009-10-06,47.88999938964844,34.668663024902344
2009-10-07,48.2400016784668,34.92201614379883
2009-10-08,49.65999984741211,35.949981689453125
2009-10-09,49.2400016784668,35.64595413208008
2009-10-12,49.2599983215332,35.66042709350586
2009-10-13,49.04999923706055,35.50840759277344
2009-10-14,50.439998626708984,36.5146484375
2009-10-15,50.66999816894531,36.68115997314453
