date,close,adj_close
2009-06-01,103.60420989990234,58.32501983642578
2009-06-02,102.13192749023438,57.49618911743164
2009-06-03,101.806884765625,57.313228607177734
2009-06-04,101.65392303466797,57.227073669433594
2009-06-05,102.5239028930664,57.71684646606445
2009-06-08,102.76290893554688,57.851444244384766
2009-06-09,103.38432312011719,58.201236724853516
2009-06-10,103.5850830078125,58.314273834228516
2009-06-11,104.58891296386719,58.879371643066406
2009-06-12,103.45124053955078,58.23889923095703
2009-06-15,102.88719177246094,57.921363830566406
2009-06-16,102.60037994384766,57.759910583496094
2009-06-17,102.2944564819336,57.587669372558594
2009-06-18,101.65392303466797,57.227073669433594
2009-06-19,101.23326873779297,56.990264892578125
2009-06-22,99.92351531982422,56.252933502197266
2009-06-23,99.84703826904297,56.209903717041016
2009-06-24,99.56979370117188,56.05380630493164
2009-06-25,101.39579010009766,57.08177185058594
2009-06-26,101.03250122070312,56.87725830078125
2009-06-29,101.17591094970703,56.95795440673828
2009-06-30,99.82791900634766,56.19910430908203
2009-07-01,100.22944641113281,56.4251823425293
2009-07-02,97.25621032714844,54.7513542175293
2009-07-06,97.17973327636719,54.70829772949219
2009-07-07,95.783935546875,53.922515869140625
2009-07-08,96.25238800048828,54.186241149902344
2009-07-09,97.5908203125,54.939720153808594
2009-07-10,96.39579010009766,54.266990661621094
2009-07-13,99.06309509277344,55.76857376098633
2009-07-14,98.70936584472656,55.56940460205078
2009-07-15,102.5047836303711,57.706085205078125
2009-07-16,105.77437591552734,59.54676818847656
2009-07-17,110.34416961669922,62.11934280395508
2009-07-20,111.3193130493164,62.66832733154297
2009-07-21,111.8929214477539,62.991249084472656
2009-07-22,110.4875717163086,62.20008850097656
2009-07-23,111.91204833984375,63.00200653076172
2009-07-24,112.46653747558594,63.31413650512695
2009-07-27,112.45697784423828,63.308773040771484
2009-07-28,112.12236785888672,63.12038803100586
2009-07-29,112.1032485961914,63.10963821411133
2009-07-30,112.67686462402344,63.432586669921875
2009-07-31,112.74378967285156,63.47022247314453
2009-08-03,114.64627075195312,64.541259765625
2009-08-04,114.34034729003906,64.36901092529297
2009-08-05,113.26004028320312,63.76087951660156
2009-08-06,112.21797180175781,63.468868255615234
2009-08-07,114.08221435546875,64.52326202392578
2009-08-10,113.47992706298828,64.1826400756836
2009-08-11,112.60993957519531,63.690589904785156
2009-08-12,114.04397583007812,64.50164794921875
2009-08-13,114.32122039794922,64.65843963623047
2009-08-14,113.35564422607422,64.11231994628906
2009-08-17,111.72084045410156,63.18772888183594
2009-08-18,112.45697784423828,63.60405731201172
2009-08-19,113.35564422607422,64.11231994628906
2009-08-20,113.71892547607422,64.31778717041016
2009-08-21,114.62715148925781,64.83150482177734
2009-08-24,114.0726547241211,64.51786804199219
2009-08-25,113.60420989990234,64.2529067993164
2009-08-26,114.216064453125,64.59898376464844
2009-08-27,114.17781829833984,64.5773696899414
2009-08-28,113.02103424072266,63.92307662963867
2009-08-31,112.85850524902344,63.83114242553711
2009-09-01,111.55831909179688,63.09580612182617
2009-09-02,110.98470306396484,62.77135467529297
2009-09-03,111.21414947509766,62.901126861572266
2009-09-04,112.2944564819336,63.51216506958008
2009-09-08,112.00764465332031,63.349910736083984
2009-09-09,111.62523651123047,63.13363265991211
2009-09-10,112.4952163696289,63.62567138671875
2009-09-11,112.85850524902344,63.83114242553711
2009-09-14,113.65200805664062,64.27996826171875
2009-09-15,114.1013412475586,64.5340805053711
2009-09-16,116.46271514892578,65.86963653564453
2009-09-17,116.52007293701172,65.90208435058594
2009-09-18,116.73995971679688,66.02644348144531
2009-09-21,116.22370910644531,65.7344741821289
2009-09-22,116.26194763183594,65.756103515625
2009-09-23,115.5066909790039,65.32891845703125
2009-09-24,115.62141418457031,65.3938217163086
2009-09-25,115.75525665283203,65.4695053100586
2009-09-28,114.08221435546875,64.52326202392578
2009-09-29,113.5850830078125,64.2420883178711
2009-09-30,114.34990692138672,64.67466735839844
2009-10-01,112.71510314941406,63.750057220458984
2009-10-02,113.78585052490234,64.35564422607422
2009-10-05,114.48374938964844,64.7503890991211
2009-10-06,116.01338195800781,65.61551666259766
2009-10-07,117.38050079345703,66.38873291015625
2009-10-08,116.91204833984375,66.123779296875
2009-10-09,120.3919677734375,68.09197998046875
2009-10-12,121.45315551757812,68.69216918945312
2009-10-13,121.43403625488281,68.68135833740234
2009-10-14,122.7055435180664,69.40050506591797
2009-10-15,122.35181427001953,69.20045471191406
2009-10-16,116.29063415527344,65.77232360839844
2009-10-19,117.64818572998047,66.54015350341797
2009-10-20,117.41873931884766,66.41036987304688
2009-10-21,115.55449676513672,65.35599517822266
2009-10-22,117.2944564819336,66.3400650024414
2009-10-23,115.06692504882812,65.0802230834961
2009-10-26,114.82791900634766,64.94502258300781
2009-10-27,115.34416961669922,65.23702239990234
2009-10-28,116.15679168701172,65.69661712646484
2009-10-29,117.46653747558594,66.43738555908203
2009-10-30,115.30592346191406,65.21540832519531
2009-11-02,115.25812530517578,65.1883544921875
2009-11-03,115.83174133300781,65.51277160644531
2009-11-04,115.95602416992188,65.58308410644531
2009-11-05,117.6864242553711,66.56177520751953
2009-11-06,118.05927276611328,67.07231903076172
2009-11-09,120.45889282226562,68.43560791015625
2009-11-10,121.32887268066406,68.92986297607422
2009-11-11,121.5965576171875,69.08191680908203
2009-11-12,120.70745849609375,68.57682800292969
2009-11-13,121.44359588623047,68.99503326416016
2009-11-16,122.57170104980469,69.63592529296875
2009-11-17,122.97322845458984,69.86405944824219
2009-11-18,122.51434326171875,69.60334014892578
2009-11-19,121.93116760253906,69.27201843261719
2009-11-20,121.37667083740234,68.95700073242188
2009-11-23,122.56214141845703,69.63047790527344
2009-11-24,122.30401611328125,69.48385620117188
2009-11-25,121.68260192871094,69.13081359863281
2009-11-27,120.17208099365234,68.27265167236328
2009-11-30,120.79350280761719,68.62570190429688
2009-12-01,122.3135757446289,69.48928833007812
2009-12-02,121.61567687988281,69.09278869628906
2009-12-03,121.94072723388672,69.2774658203125
2009-12-04,121.65392303466797,69.11451721191406
2009-12-07,121.45315551757812,69.0004653930664
2009-12-08,121.22370910644531,68.87010955810547
2009-12-09,122.74378967285156,69.73368835449219
2009-12-10,123.65200805664062,70.24968719482422
2009-12-11,123.97705841064453,70.43435668945312
2009-12-14,124.216064453125,70.57013702392578
2009-12-15,122.83938598632812,69.78800964355469
2009-12-16,123.04971313476562,69.90750885009766
2009-12-17,121.79732513427734,69.19600677490234
2009-12-18,122.28489685058594,69.47299194335938
2009-12-21,122.99235534667969,69.87492370605469
2009-12-22,124.216064453125,70.57013702392578
2009-12-23,124.2829818725586,70.60812377929688
2009-12-24,124.82791900634766,70.91775512695312
2009-12-28,126.49139404296875,71.86277770996094
2009-12-29,126.05162811279297,71.61296844482422
2009-12-30,126.73995971679688,72.00401306152344
2009-12-31,125.14340209960938,71.0969467163086
2010-01-04,126.62523651123047,71.93883514404297
2010-01-05,125.0956039428711,71.06982421875
2010-01-06,124.2829818725586,70.60812377929688
2010-01-07,123.85277557373047,70.3637466430664
2010-01-08,125.0956039428711,71.06982421875
2010-01-11,123.78585052490234,70.3257064819336
2010-01-12,124.77055358886719,70.88513946533203
2010-01-13,124.50286865234375,70.7330551147461
2010-01-14,126.49139404296875,71.86277770996094
2010-01-15,125.98470306396484,71.57491302490234
2010-01-19,128.2409210205078,72.85675811767578
2010-01-20,124.52198791503906,70.74393463134766
2010-01-21,123.32695770263672,70.06499481201172
2010-01-22,119.98088073730469,68.16402435302734
2010-01-25,120.57361602783203,68.50077819824219
2010-01-26,120.21988677978516,68.29981231689453
2010-01-27,120.77437591552734,68.61482238769531
2010-01-28,118.3078384399414,67.21354675292969
2010-01-29,117.00764465332031,66.474853515625
2010-02-01,119.1873779296875,67.71320343017578
2010-02-02,120.00955963134766,68.1803207397461
2010-02-03,120.13384246826172,68.25093078613281
2010-02-04,117.5908203125,66.80619812011719
2010-02-05,118.08795166015625,67.08859252929688
2010-02-08,116.52007293701172,66.49394989013672
2010-02-09,117.79158782958984,67.21955108642578
2010-02-10,117.4091796875,67.0013198852539
2010-02-11,118.2887191772461,67.50325012207031
2010-02-12,118.54684448242188,67.65052032470703
2010-02-16,119.7227554321289,68.32157135009766
2010-02-17,120.77437591552734,68.92170715332031
2010-02-18,122.18929290771484,69.72915649414062
2010-02-19,121.5965576171875,69.39090728759766
2010-02-22,121.2715072631836,69.20539855957031
2010-02-23,120.8986587524414,68.99264526367188
2010-02-24,121.97896575927734,69.60912322998047
2010-02-25,121.4818344116211,69.32543182373047
2010-02-26,121.56787872314453,69.37455749511719
2010-03-01,122.9158706665039,70.143798828125
2010-03-02,121.81644439697266,69.5163803100586
2010-03-03,121.3001937866211,69.22179412841797
2010-03-04,121.14722442626953,69.1344985961914
2010-03-05,121.65392303466797,69.42363739013672
2010-03-08,120.85086059570312,68.96536254882812
2010-03-09,120.02867889404297,68.49617767333984
2010-03-10,120.0956039428711,68.53437042236328
2010-03-11,121.988525390625,69.61460876464844
2010-03-12,122.3135757446289,69.80009460449219
2010-03-15,122.20841217041016,69.7400894165039
2010-03-16,123.011474609375,70.19833374023438
2010-03-17,122.14149475097656,69.70191955566406
2010-03-18,122.73422241210938,70.04012298583984
2010-03-19,122.09368896484375,69.67459106445312
2010-03-22,122.35181427001953,69.82190704345703
2010-03-23,123.6806869506836,70.58025360107422
2010-03-24,122.87763214111328,70.12197875976562
2010-03-25,123.55640411376953,70.50933074951172
2010-03-26,123.57552337646484,70.52024841308594
2010-03-29,122.93498992919922,70.1546859741211
2010-03-30,123.1070785522461,70.2529067993164
2010-03-31,122.60993957519531,69.96920776367188
2010-04-01,122.60993957519531,69.96920776367188
2010-04-05,123.66156768798828,70.56932067871094
2010-04-06,123.26004028320312,70.34017944335938
2010-04-07,122.82982635498047,70.09468841552734
2010-04-08,121.99808502197266,69.62005615234375
2010-04-09,123.0975112915039,70.2474594116211
2010-04-12,122.71510314941406,70.02922821044922
2010-04-13,123.35564422607422,70.39472961425781
2010-04-14,125.47801208496094,71.60591888427734
2010-04-15,125.13384246826172,71.40951538085938
2010-04-16,124.8852767944336,71.26763916015625
2010-04-19,126.4149169921875,72.14055633544922
2010-04-20,123.98661804199219,70.75484466552734
2010-04-21,123.31739807128906,70.3729248046875
2010-04-22,123.45124053955078,70.44931030273438
2010-04-23,124.27342224121094,70.91850280761719
2010-04-26,124.98088073730469,71.32219696044922
2010-04-27,123.15487670898438,70.28018188476562
2010-04-28,124.37858581542969,70.97852325439453
2010-04-29,124.7227554321289,71.17493438720703
2010-04-30,123.32695770263672,70.37836456298828
2010-05-03,123.90057373046875,70.70572662353516
2010-05-04,122.48565673828125,69.89828491210938
2010-05-05,121.85468292236328,69.53820037841797
2010-05-06,118.4703598022461,67.95344543457031
2010-05-07,116.73040008544922,66.9554214477539
2010-05-10,120.7170181274414,69.24210357666016
2010-05-11,121.30975341796875,69.58207702636719
2010-05-12,126.84512329101562,72.75711059570312
2010-05-13,125.6978988647461,72.09909057617188
2010-05-14,125.42064666748047,71.94007110595703
2010-05-17,124.7036361694336,71.5287857055664
2010-05-18,124.23518371582031,71.26007080078125
2010-05-19,123.193115234375,70.66236877441406
2010-05-20,118.35564422607422,67.88764953613281
2010-05-21,119.9043960571289,68.77597045898438
2010-05-24,118.97705841064453,68.24407958984375
2010-05-25,119.04397583007812,68.28244018554688
2010-05-26,117.81070709228516,67.57508850097656
2010-05-27,120.83174133300781,69.30789184570312
2010-05-28,119.75143432617188,68.68821716308594
2010-06-01,118.87189483642578,68.18376922607422
2010-06-02,121.806884765625,69.86725616455078
2010-06-03,122.33269500732422,70.1688461303711
2010-06-04,119.77055358886719,68.69921112060547
2010-06-07,118.67112731933594,68.06861114501953
2010-06-08,118.27915954589844,67.84374237060547
2010-06-09,118.45124053955078,67.94244384765625
2010-06-10,122.06501007080078,70.01529693603516
2010-06-11,122.8011474609375,70.43753051757812
2010-06-14,122.84894561767578,70.46495819091797
2010-06-15,124.08221435546875,71.1723403930664
2010-06-16,124.61759185791016,71.47941589355469
2010-06-17,125.21988677978516,71.82489013671875
2010-06-18,124.42638397216797,71.36975860595703
2010-06-21,124.9043960571289,71.64393615722656
2010-06-22,123.61376953125,70.90362548828125
2010-06-23,124.38814544677734,71.34781646728516
2010-06-24,122.55258178710938,70.29492950439453
2010-06-25,121.5296401977539,69.70819091796875
2010-06-28,123.3078384399414,70.72816467285156
2010-06-29,119.58891296386719,68.59503936767578
2010-06-30,118.04971313476562,67.7121353149414
2010-07-01,117.17973327636719,67.213134765625
2010-07-02,116.5009536743164,66.82379150390625
2010-07-06,118.03059387207031,67.7011947631836
2010-07-07,121.4149169921875,69.64241027832031
2010-07-08,122.34225463867188,70.17430877685547
2010-07-09,122.33269500732422,70.1688461303711
2010-07-12,123.011474609375,70.55815124511719
2010-07-13,124.74187469482422,71.55070495605469
2010-07-14,124.97132110595703,71.68230438232422
2010-07-15,124.97132110595703,71.68230438232422
2010-07-16,122.39962005615234,70.20722961425781
2010-07-19,124.08221435546875,71.1723403930664
2010-07-20,120.98470306396484,69.39562225341797
2010-07-21,119.76099395751953,68.69371032714844
2010-07-22,121.86424255371094,69.9001235961914
2010-07-23,122.73422241210938,70.39916229248047
2010-07-26,122.76290893554688,70.41559600830078
2010-07-27,122.97322845458984,70.53621673583984
2010-07-28,122.78202819824219,70.42656707763672
2010-07-29,122.39006042480469,70.20177459716797
2010-07-30,122.75334930419922,70.41011047363281
2010-08-02,125.00955963134766,71.70426177978516
2010-08-03,124.63671112060547,71.49040985107422
2010-08-04,125.49713134765625,71.98391723632812
2010-08-05,126.03250122070312,72.29100799560547
2010-08-06,124.41682434082031,71.7178726196289
2010-08-09,126.19503021240234,72.74290466308594
2010-08-10,126.04206848144531,72.65471649169922
2010-08-11,124.1204605102539,71.54706573486328
2010-08-12,122.65774536132812,70.70392608642578
2010-08-13,122.24665069580078,70.46691131591797
2010-08-16,122.15105438232422,70.41182708740234
2010-08-17,122.8011474609375,70.78655242919922
2010-08-18,123.6998062133789,71.30455780029297
2010-08-19,123.23136138916016,71.03453826904297
2010-08-20,121.8929214477539,70.26303100585938
2010-08-23,120.90821838378906,69.69539642333984
2010-08-24,119.40726470947266,68.8302001953125
2010-08-25,119.76099395751953,69.0340805053711
2010-08-26,117.38050079345703,67.66194915771484
2010-08-27,119.24474334716797,68.73652648925781
2010-08-30,117.97322845458984,68.00357055664062
2010-08-31,117.71510314941406,67.85478210449219
2010-09-01,120.23900604248047,69.30965423583984
2010-09-02,119.54110717773438,68.90736389160156
2010-09-03,121.96940612792969,70.3071060180664
2010-09-07,120.41108703613281,69.40885162353516
2010-09-08,120.53536987304688,69.48051452636719
2010-09-09,120.80306243896484,69.63477325439453
2010-09-10,122.36137390136719,70.53305053710938
2010-09-13,123.9101333618164,71.42579650878906
2010-09-14,123.18355560302734,71.0069808959961
2010-09-15,123.73805236816406,71.32662963867188
2010-09-16,123.96749877929688,71.4588623046875
2010-09-17,124.46463012695312,71.74540710449219
2010-09-20,125.9942626953125,72.6271743774414
2010-09-21,126.17591094970703,72.73188018798828
2010-09-22,126.73995971679688,73.05701446533203
2010-09-23,125.8795394897461,72.56101989746094
2010-09-24,128.2122344970703,73.90567016601562
2010-09-27,128.72848510742188,74.20327758789062
2010-09-28,128.9579315185547,74.33552551269531
2010-09-29,129.52198791503906,74.6606674194336
2010-09-30,128.2409210205078,73.92222595214844
2010-10-01,129.67495727539062,74.74884033203125
2010-10-04,129.30210876464844,74.5339126586914
2010-10-05,131.6061248779297,75.86202239990234
2010-10-06,131.7781982421875,75.96117401123047
