ticker,source_symbol,date,open,high,low,close,volume,adj_close
AAPL,AAPL,2009-01-02,3.067142963409424,3.2514290809631348,3.041429042816162,3.2410709857940674,746015200,2.716639995574951
AAPL,AAPL,2009-01-05,3.327500104904175,3.434999942779541,3.3110709190368652,3.377856969833374,1181608400,2.831291675567627
AAPL,AAPL,2009-01-06,3.426785945892334,3.4703569412231445,3.299643039703369,3.322143077850342,1289310400,2.784593343734741
AAPL,AAPL,2009-01-07,3.2789289951324463,3.3035709857940674,3.2235710620880127,3.250356912612915,753048800,2.7244229316711426
AAPL,AAPL,2009-01-08,3.2296431064605713,3.3267860412597656,3.2157139778137207,3.31071400642395,673500800,2.7750141620635986
AAPL,AAPL,2009-01-09,3.3289289474487305,3.3350000381469727,3.2192859649658203,3.234999895095825,546845600,2.7115516662597656
AAPL,AAPL,2009-01-12,3.2307140827178955,3.249643087387085,3.12678599357605,3.166429042816162,617716400,2.6540746688842773
AAPL,AAPL,2009-01-13,3.1514289379119873,3.2049999237060547,3.0839290618896484,3.132499933242798,798397600,2.625636577606201
AAPL,AAPL,2009-01-14,3.0799999237060547,3.1160709857940674,3.0257139205932617,3.047499895095825,1021664000,2.5543901920318604
AAPL,AAPL,2009-01-15,2.877500057220459,3.004286050796509,2.858928918838501,2.9778571128845215,1831634000,2.496016263961792
AAPL,AAPL,2009-01-16,3.010714054107666,3.01357102394104,2.871428966522217,2.940356969833374,1047625600,2.4645838737487793
AAPL,AAPL,2009-01-20,2.9260709285736084,2.9285709857940674,2.7928569316864014,2.7928569316864014,919914800,2.3409507274627686
AAPL,AAPL,2009-01-21,2.8353569507598877,2.9600000381469727,2.8324999809265137,2.958214044570923,1089270000,2.4795517921447754
AAPL,AAPL,2009-01-22,3.1442859172821045,3.2142860889434814,3.065000057220459,3.1557140350341797,1409528400,2.645094394683838
AAPL,AAPL,2009-01-23,3.1007139682769775,3.2096428871154785,3.0892860889434814,3.1557140350341797,763770000,2.645094394683838
AAPL,AAPL,2009-01-26,3.1735711097717285,3.248929023742676,3.1535708904266357,3.2014288902282715,692238400,2.683411121368408
AAPL,AAPL,2009-01-27,3.2210710048675537,3.2696430683135986,3.2049999237060547,3.240356922149658,618038400,2.7160415649414062
AAPL,AAPL,2009-01-28,3.2899999618530273,3.392857074737549,3.267857074737549,3.364285945892334,861406000,2.819917678833008
