target,fold_id,model_name,metric,point_estimate,ci_method,ci_lower_95,ci_upper_95,n_bootstrap,n_obs,n_pos
label_a_abs,10,naive_momentum_vol_baseline,brier,0.07496843917893725,firm_year_block_bootstrap,0.04841645871566525,0.09492138433214131,150,1188,38
label_a_abs,10,macro_only_logit,AUROC,0.6449885583524028,firm_year_block_bootstrap,0.5890964864393783,0.6817341532030875,150,1188,38
label_a_abs,10,macro_only_logit,AUPRC,0.04319170209358397,firm_year_block_bootstrap,0.028583371337680016,0.05791318452304257,150,1188,38
label_a_abs,10,macro_only_logit,top_decile_capture,0.0,firm_year_block_bootstrap,0.0,0.0,150,1188,38
label_a_abs,10,macro_only_logit,top_quintile_capture,0.0,firm_year_block_bootstrap,0.0,0.0,150,1188,38
label_a_abs,10,macro_only_logit,brier,0.03102779627172036,firm_year_block_bootstrap,0.018918123688574876,0.04394795452923971,150,1188,38
label_a_abs,10,price_relative_logit,AUROC,0.47693363844393594,firm_year_block_bootstrap,0.3564948494986484,0.6022027904394459,150,1188,38
label_a_abs,10,price_relative_logit,AUPRC,0.06882452615418769,firm_year_block_bootstrap,0.020165559923408953,0.1418269453681751,150,1188,38
label_a_abs,10,price_relative_logit,top_decile_capture,0.10526315789473684,firm_year_block_bootstrap,0.0,0.2582500000000002,150,1188,38
label_a_abs,10,price_relative_logit,top_quintile_capture,0.10526315789473684,firm_year_block_bootstrap,0.0,0.2582500000000002,150,1188,38
label_a_abs,10,price_relative_logit,brier,0.07488651152815969,firm_year_block_bootstrap,0.04860037395518226,0.09489581146358948,150,1188,38
label_a_abs,10,price_macro_logit,AUROC,0.6258810068649886,firm_year_block_bootstrap,0.5258958275035656,0.7375676782067477,150,1188,38
label_a_abs,10,price_macro_logit,AUPRC,0.05806286445209653,firm_year_block_bootstrap,0.0242717094787921,0.14548768490261982,150,1188,38
label_a_abs,10,price_macro_logit,top_decile_capture,0.10526315789473684,firm_year_block_bootstrap,0.0,0.25275757575757596,150,1188,38
label_a_abs,10,price_macro_logit,top_quintile_capture,0.18421052631578946,firm_year_block_bootstrap,0.04815655133295519,0.4222222222222224,150,1188,38
label_a_abs,10,price_macro_logit,brier,0.054292904584919345,firm_year_block_bootstrap,0.03243552492014508,0.07299943086971984,150,1188,38
label_a_abs,11,naive_drawdown_baseline,AUROC,0.6720818033018029,firm_year_block_bootstrap,0.5931697578798685,0.7390727714777885,150,1199,157
label_a_abs,11,naive_drawdown_baseline,AUPRC,0.2745088368786428,firm_year_block_bootstrap,0.16350417992883892,0.39854539528280153,150,1199,157
label_a_abs,11,naive_drawdown_baseline,top_decile_capture,0.22929936305732485,firm_year_block_bootstrap,0.13436170212765958,0.3249950651401501,150,1199,157
label_a_abs,11,naive_drawdown_baseline,top_quintile_capture,0.39490445859872614,firm_year_block_bootstrap,0.27136198547215495,0.505744827586207,150,1199,157
label_a_abs,11,naive_drawdown_baseline,brier,0.1286718658681166,firm_year_block_bootstrap,0.10407224290322958,0.15530059024815773,150,1199,157
label_a_abs,11,naive_momentum_vol_baseline,AUROC,0.7229543870802108,firm_year_block_bootstrap,0.611392621105188,0.8028048169332371,150,1199,157
label_a_abs,11,naive_momentum_vol_baseline,AUPRC,0.25902464951719834,firm_year_block_bootstrap,0.14384168882657747,0.4082041226893863,150,1199,157
label_a_abs,11,naive_momentum_vol_baseline,top_decile_capture,0.25477707006369427,firm_year_block_bootstrap,0.11582438238453277,0.3732766977907037,150,1199,157
label_a_abs,11,naive_momentum_vol_baseline,top_quintile_capture,0.4267515923566879,firm_year_block_bootstrap,0.2545,0.5798437500000001,150,1199,157
label_a_abs,11,naive_momentum_vol_baseline,brier,0.11801617680348443,firm_year_block_bootstrap,0.08062964763682753,0.16571256549673546,150,1199,157
label_a_abs,11,macro_only_logit,AUROC,0.5812071347359927,firm_year_block_bootstrap,0.5394835025705202,0.6323177326375906,150,1199,157
label_a_abs,11,macro_only_logit,AUPRC,0.17032765865690852,firm_year_block_bootstrap,0.13070966436103032,0.24133152412214876,150,1199,157
label_a_abs,11,macro_only_logit,top_decile_capture,0.1592356687898089,firm_year_block_bootstrap,0.1436417748917749,0.22061111111111112,150,1199,157
label_a_abs,11,macro_only_logit,top_quintile_capture,0.27388535031847133,firm_year_block_bootstrap,0.23204854531935817,0.3372874149659864,150,1199,157
label_a_abs,11,macro_only_logit,brier,0.11627862753862563,firm_year_block_bootstrap,0.07803182057671942,0.16304321375797273,150,1199,157
label_a_abs,11,price_relative_logit,AUROC,0.7235595437485483,firm_year_block_bootstrap,0.6123833802574147,0.803865725520215,150,1199,157
label_a_abs,11,price_relative_logit,AUPRC,0.2617802391247651,firm_year_block_bootstrap,0.1427732212896405,0.4143602048388151,150,1199,157
label_a_abs,11,price_relative_logit,top_decile_capture,0.2484076433121019,firm_year_block_bootstrap,0.11964017185821697,0.3765421705189041,150,1199,157
label_a_abs,11,price_relative_logit,top_quintile_capture,0.4394904458598726,firm_year_block_bootstrap,0.2593333333333333,0.588103448275862,150,1199,157
label_a_abs,11,price_relative_logit,brier,0.11799139800158284,firm_year_block_bootstrap,0.08058607045163803,0.16562995568246244,150,1199,157
label_a_abs,11,price_macro_logit,AUROC,0.7637260535227454,firm_year_block_bootstrap,0.6579458559556363,0.843694999628974,150,1199,157
label_a_abs,11,price_macro_logit,AUPRC,0.3236950554394834,firm_year_block_bootstrap,0.16802742015144823,0.5107464210774199,150,1199,157
label_a_abs,11,price_macro_logit,top_decile_capture,0.3184713375796178,firm_year_block_bootstrap,0.17241666666666666,0.44759528130671516,150,1199,157
label_a_abs,11,price_macro_logit,top_quintile_capture,0.45222929936305734,firm_year_block_bootstrap,0.2781043256997456,0.6005913978494624,150,1199,157
label_a_abs,11,price_macro_logit,brier,0.10539653715107578,firm_year_block_bootstrap,0.07802543149055341,0.14200395200207186,150,1199,157
label_a_abs,12,naive_drawdown_baseline,AUROC,0.6932568149210904,firm_year_block_bootstrap,0.6176769884651483,0.7889543042247473,150,1192,85
label_a_abs,12,naive_drawdown_baseline,AUPRC,0.13275225894474826,firm_year_block_bootstrap,0.08435574377238672,0.18970499366256602,150,1192,85
label_a_abs,12,naive_drawdown_baseline,top_decile_capture,0.25882352941176473,firm_year_block_bootstrap,0.08922037422037422,0.4358879781420766,150,1192,85
label_a_abs,12,naive_drawdown_baseline,top_quintile_capture,0.4235294117647059,firm_year_block_bootstrap,0.2904945054945055,0.6296113445378151,150,1192,85
label_a_abs,12,naive_drawdown_baseline,brier,0.15602289396438304,firm_year_block_bootstrap,0.12378628261028314,0.19231514992102516,150,1192,85
label_a_abs,12,naive_momentum_vol_baseline,AUROC,0.7576279292204686,firm_year_block_bootstrap,0.6823911509650447,0.8197322694469169,150,1192,85
label_a_abs,12,naive_momentum_vol_baseline,AUPRC,0.16089598555901244,firm_year_block_bootstrap,0.10119442412673813,0.23513634353789908,150,1192,85
label_a_abs,12,naive_momentum_vol_baseline,top_decile_capture,0.29411764705882354,firm_year_block_bootstrap,0.13362112112112112,0.4717857142857143,150,1192,85
label_a_abs,12,naive_momentum_vol_baseline,top_quintile_capture,0.4823529411764706,firm_year_block_bootstrap,0.34541666666666665,0.6502941176470589,150,1192,85
label_a_abs,12,naive_momentum_vol_baseline,brier,0.07597864761110065,firm_year_block_bootstrap,0.05053071109570095,0.1062759511578707,150,1192,85
label_a_abs,12,macro_only_logit,AUROC,0.34269621127583827,firm_year_block_bootstrap,0.28378823414965254,0.39613693038127296,150,1192,85
label_a_abs,12,macro_only_logit,AUPRC,0.05141932599774147,firm_year_block_bootstrap,0.03107269026335564,0.0765132854135738,150,1192,85
label_a_abs,12,macro_only_logit,top_decile_capture,0.03529411764705882,firm_year_block_bootstrap,0.0,0.0874105668684645,150,1192,85
label_a_abs,12,macro_only_logit,top_quintile_capture,0.11764705882352941,firm_year_block_bootstrap,0.024520348837209303,0.1292626728110599,150,1192,85
label_a_abs,12,macro_only_logit,brier,0.07734213313618721,firm_year_block_bootstrap,0.057497294999977806,0.09893650618227795,150,1192,85
label_a_abs,12,price_relative_logit,AUROC,0.7591051596790478,firm_year_block_bootstrap,0.6845211581493958,0.8204392082967027,150,1192,85
label_a_abs,12,price_relative_logit,AUPRC,0.16093646993791155,firm_year_block_bootstrap,0.10283567454447584,0.23144783405942654,150,1192,85
label_a_abs,12,price_relative_logit,top_decile_capture,0.29411764705882354,firm_year_block_bootstrap,0.13414039039039038,0.46690476190476193,150,1192,85
label_a_abs,12,price_relative_logit,top_quintile_capture,0.49411764705882355,firm_year_block_bootstrap,0.3405063291139241,0.648033309709426,150,1192,85
label_a_abs,12,price_relative_logit,brier,0.07624424244820972,firm_year_block_bootstrap,0.050837152116851414,0.10664021577367928,150,1192,85
label_a_abs,12,price_macro_logit,AUROC,0.7768744354110207,firm_year_block_bootstrap,0.7006643960940849,0.8345129158837977,150,1192,85
label_a_abs,12,price_macro_logit,AUPRC,0.18231776731790797,firm_year_block_bootstrap,0.11610752101032067,0.26293970539358447,150,1192,85
label_a_abs,12,price_macro_logit,top_decile_capture,0.3411764705882353,firm_year_block_bootstrap,0.15573937908496732,0.5021153846153846,150,1192,85
label_a_abs,12,price_macro_logit,top_quintile_capture,0.5411764705882353,firm_year_block_bootstrap,0.40166139240506327,0.6862053571428571,150,1192,85
label_a_abs,12,price_macro_logit,brier,0.10220777460409233,firm_year_block_bootstrap,0.0741922660529656,0.13792484667353883,150,1192,85
label_a_abs,13,naive_drawdown_baseline,AUROC,0.6692797823596792,firm_year_block_bootstrap,0.38581773573512884,0.8181872552665591,150,1188,24
label_a_abs,13,naive_drawdown_baseline,AUPRC,0.06704842231979229,firm_year_block_bootstrap,0.012050753129338216,0.1343618418679588,150,1188,24
label_a_abs,13,naive_drawdown_baseline,top_decile_capture,0.4166666666666667,firm_year_block_bootstrap,0.07569444444444444,0.628125,150,1188,24
label_a_abs,13,naive_drawdown_baseline,top_quintile_capture,0.5,firm_year_block_bootstrap,0.13794642857142858,0.6699404761904763,150,1188,24
label_a_abs,13,naive_drawdown_baseline,brier,0.12130825810591611,firm_year_block_bootstrap,0.09341151498062117,0.1475290580430236,150,1188,24
label_a_abs,13,naive_momentum_vol_baseline,AUROC,0.7092640320733105,firm_year_block_bootstrap,0.4720497320629375,0.84967130441617,150,1188,24
label_a_abs,13,naive_momentum_vol_baseline,AUPRC,0.07813733076316828,firm_year_block_bootstrap,0.013723250402985453,0.17198379937821928,150,1188,24
label_a_abs,13,naive_momentum_vol_baseline,top_decile_capture,0.4166666666666667,firm_year_block_bootstrap,0.07659313725490197,0.6180288461538462,150,1188,24
label_a_abs,13,naive_momentum_vol_baseline,top_quintile_capture,0.5,firm_year_block_bootstrap,0.16666666666666666,0.6723958333333334,150,1188,24
label_a_abs,13,naive_momentum_vol_baseline,brier,0.021754830480753422,firm_year_block_bootstrap,0.009676285327842543,0.035512813197837646,150,1188,24
label_a_abs,13,macro_only_logit,AUROC,0.5673324742268041,firm_year_block_bootstrap,0.5403404672094141,0.6258474576271187,150,1188,24
label_a_abs,13,macro_only_logit,AUPRC,0.03091674864418148,firm_year_block_bootstrap,0.00876072246463938,0.06764579948914909,150,1188,24
label_a_abs,13,macro_only_logit,top_decile_capture,0.08333333333333333,firm_year_block_bootstrap,0.0,0.15713261648745522,150,1188,24
label_a_abs,13,macro_only_logit,top_quintile_capture,0.25,firm_year_block_bootstrap,0.0,0.32070967741935485,150,1188,24
label_a_abs,13,macro_only_logit,brier,0.047046814726404707,firm_year_block_bootstrap,0.038678598627611596,0.05764015879729076,150,1188,24
label_a_abs,13,price_relative_logit,AUROC,0.7080111683848798,firm_year_block_bootstrap,0.47182756059971703,0.8468435412048013,150,1188,24
label_a_abs,13,price_relative_logit,AUPRC,0.07696919941828499,firm_year_block_bootstrap,0.013823252477958058,0.16649736274186913,150,1188,24
label_a_abs,13,price_relative_logit,top_decile_capture,0.4166666666666667,firm_year_block_bootstrap,0.08882575757575757,0.6023913043478262,150,1188,24
label_a_abs,13,price_relative_logit,top_quintile_capture,0.5,firm_year_block_bootstrap,0.17192028985507246,0.6666666666666666,150,1188,24
label_a_abs,13,price_relative_logit,brier,0.021700713352574758,firm_year_block_bootstrap,0.00967367398417943,0.035471262483823006,150,1188,24
label_a_abs,13,price_macro_logit,AUROC,0.7701174112256587,firm_year_block_bootstrap,0.6012159291325958,0.8623369602027189,150,1188,24
label_a_abs,13,price_macro_logit,AUPRC,0.07857740668848384,firm_year_block_bootstrap,0.015762182235364543,0.1609695501472611,150,1188,24
label_a_abs,13,price_macro_logit,top_decile_capture,0.3333333333333333,firm_year_block_bootstrap,0.07569444444444444,0.5656159420289855,150,1188,24
label_a_abs,13,price_macro_logit,top_quintile_capture,0.5833333333333334,firm_year_block_bootstrap,0.24791666666666667,0.81474358974359,150,1188,24
label_a_abs,13,price_macro_logit,brier,0.04206266866894347,firm_year_block_bootstrap,0.027836766925249737,0.055286752989761406,150,1188,24
label_a_abs,14,naive_drawdown_baseline,AUROC,0.6399103299856528,firm_year_block_bootstrap,0.5072889474005792,0.7461900369779545,150,1782,82
label_a_abs,14,naive_drawdown_baseline,AUPRC,0.11363607995948172,firm_year_block_bootstrap,0.03546241010433823,0.21591147856652723,150,1782,82
label_a_abs,14,naive_drawdown_baseline,top_decile_capture,0.23170731707317074,firm_year_block_bootstrap,0.04817588325652842,0.4037140724150802,150,1782,82
label_a_abs,14,naive_drawdown_baseline,top_quintile_capture,0.32926829268292684,firm_year_block_bootstrap,0.12008928571428572,0.5292641325536063,150,1782,82
label_a_abs,14,naive_drawdown_baseline,brier,0.13383587257979973,firm_year_block_bootstrap,0.11101871555106572,0.15889927629360262,150,1782,82
label_a_abs,14,naive_momentum_vol_baseline,AUROC,0.6642037302725968,firm_year_block_bootstrap,0.5194441112268102,0.7732264044470993,150,1782,82
label_a_abs,14,naive_momentum_vol_baseline,AUPRC,0.11108098548498259,firm_year_block_bootstrap,0.039183602602801536,0.2221776549596398,150,1782,82
label_a_abs,14,naive_momentum_vol_baseline,top_decile_capture,0.24390243902439024,firm_year_block_bootstrap,0.04417874396135266,0.40489829319616555,150,1782,82
label_a_abs,14,naive_momentum_vol_baseline,top_quintile_capture,0.3170731707317073,firm_year_block_bootstrap,0.10017006802721089,0.5294284097340125,150,1782,82
label_a_abs,14,naive_momentum_vol_baseline,brier,0.04318007433117902,firm_year_block_bootstrap,0.026042132552560347,0.06549377018306064,150,1782,82
label_a_abs,14,macro_only_logit,AUROC,0.564648493543759,firm_year_block_bootstrap,0.4578762769379377,0.6353910320111329,150,1782,82
label_a_abs,14,macro_only_logit,AUPRC,0.05732082443014094,firm_year_block_bootstrap,0.02707938515155834,0.09986419974021774,150,1782,82
label_a_abs,14,macro_only_logit,top_decile_capture,0.12195121951219512,firm_year_block_bootstrap,0.03430956423316355,0.17761103690098515,150,1782,82
label_a_abs,14,macro_only_logit,top_quintile_capture,0.2682926829268293,firm_year_block_bootstrap,0.14991055456171737,0.3268986283037805,150,1782,82
label_a_abs,14,macro_only_logit,brier,0.07295897545310222,firm_year_block_bootstrap,0.06167129794797461,0.08648030118289314,150,1782,82
label_a_abs,14,price_relative_logit,AUROC,0.6610975609756098,firm_year_block_bootstrap,0.5150530340200892,0.7695139173721256,150,1782,82
label_a_abs,14,price_relative_logit,AUPRC,0.110558397775825,firm_year_block_bootstrap,0.03874917481148504,0.2217587505761141,150,1782,82
label_a_abs,14,price_relative_logit,top_decile_capture,0.25609756097560976,firm_year_block_bootstrap,0.05769420671494404,0.40489829319616555,150,1782,82
label_a_abs,14,price_relative_logit,top_quintile_capture,0.32926829268292684,firm_year_block_bootstrap,0.10187814256137238,0.5503584229390681,150,1782,82
label_a_abs,14,price_relative_logit,brier,0.04321518767127146,firm_year_block_bootstrap,0.026089517855924185,0.06555358735798657,150,1782,82
label_a_abs,14,price_macro_logit,AUROC,0.7059469153515064,firm_year_block_bootstrap,0.5610612085358166,0.8106507865159329,150,1782,82
label_a_abs,14,price_macro_logit,AUPRC,0.13654928610101089,firm_year_block_bootstrap,0.039713350305333586,0.2877912729012605,150,1782,82
label_a_abs,14,price_macro_logit,top_decile_capture,0.2926829268292683,firm_year_block_bootstrap,0.05825396825396825,0.4743734335839599,150,1782,82
label_a_abs,14,price_macro_logit,top_quintile_capture,0.4146341463414634,firm_year_block_bootstrap,0.18020700230002556,0.6363561388410787,150,1782,82
label_a_abs,14,price_macro_logit,brier,0.08874101899335585,firm_year_block_bootstrap,0.07283198327354848,0.10492902526527716,150,1782,82
label_a_rel,1,naive_drawdown_baseline,AUROC,0.5927650082436233,firm_year_block_bootstrap,0.46341440144043644,0.7300581770057837,150,1091,106
label_a_rel,1,naive_drawdown_baseline,AUPRC,0.1642457999776058,firm_year_block_bootstrap,0.08413567155873931,0.3207851252692818,150,1091,106
label_a_rel,1,naive_drawdown_baseline,top_decile_capture,0.19047619047619047,firm_year_block_bootstrap,0.04108695652173913,0.3475831600831601,150,1091,106
label_a_rel,1,naive_drawdown_baseline,top_quintile_capture,0.34285714285714286,firm_year_block_bootstrap,0.16750214391517892,0.5095629904097646,150,1091,106
label_a_rel,1,naive_drawdown_baseline,brier,0.14193278466181047,firm_year_block_bootstrap,0.10091680371699746,0.18728677998211773,150,1091,106
label_a_rel,2,naive_drawdown_baseline,AUROC,0.6317414573898724,firm_year_block_bootstrap,0.4784941950424113,0.7767994705278365,150,1100,58
label_a_rel,2,naive_drawdown_baseline,AUPRC,0.12388505614771647,firm_year_block_bootstrap,0.03283479720769642,0.29883372852067136,150,1100,58
label_a_rel,2,naive_drawdown_baseline,top_decile_capture,0.21428571428571427,firm_year_block_bootstrap,0.010661764705882353,0.4550000000000001,150,1100,58
label_a_rel,2,naive_drawdown_baseline,top_quintile_capture,0.32142857142857145,firm_year_block_bootstrap,0.08066764490095378,0.59468085106383,150,1100,58
label_a_rel,2,naive_drawdown_baseline,brier,0.08525383963077422,firm_year_block_bootstrap,0.05856939206258315,0.1142625465283271,150,1100,58
label_a_rel,3,naive_drawdown_baseline,AUROC,0.5369648318042813,firm_year_block_bootstrap,0.24684072599324422,0.682006139133359,150,1116,24
label_a_rel,3,naive_drawdown_baseline,AUPRC,0.037106593872511605,firm_year_block_bootstrap,0.008392889814097967,0.09100259844485685,150,1116,24
label_a_rel,3,naive_drawdown_baseline,top_decile_capture,0.3333333333333333,firm_year_block_bootstrap,0.07075123152709359,0.5792857142857144,150,1116,24
label_a_rel,3,naive_drawdown_baseline,top_quintile_capture,0.375,firm_year_block_bootstrap,0.08157051282051282,0.649404761904762,150,1116,24
label_a_rel,3,naive_drawdown_baseline,brier,0.08230070503299171,firm_year_block_bootstrap,0.05984823048439611,0.11075571501217177,150,1116,24
label_a_rel,3,naive_momentum_vol_baseline,AUROC,0.8321123321123322,firm_year_block_bootstrap,0.6410995763978898,0.9598355177248423,150,1116,24
label_a_rel,3,naive_momentum_vol_baseline,AUPRC,0.20219996029502063,firm_year_block_bootstrap,0.021263337868017818,0.7418067713145353,150,1116,24
label_a_rel,3,naive_momentum_vol_baseline,top_decile_capture,0.5833333333333334,firm_year_block_bootstrap,0.09746963562753036,0.9199404761904763,150,1116,24
label_a_rel,3,naive_momentum_vol_baseline,top_quintile_capture,0.5833333333333334,firm_year_block_bootstrap,0.10950292397660819,0.9199404761904763,150,1116,24
label_a_rel,3,naive_momentum_vol_baseline,brier,0.02146559806500998,firm_year_block_bootstrap,0.008518229558750756,0.03439856652076584,150,1116,24
label_a_rel,3,macro_only_logit,AUROC,0.5745192307692307,firm_year_block_bootstrap,0.39364421863238563,0.8390655040034339,150,1116,24
label_a_rel,3,macro_only_logit,AUPRC,0.032001354056054324,firm_year_block_bootstrap,0.010817108905483758,0.08494784395605892,150,1116,24
label_a_rel,3,macro_only_logit,top_decile_capture,0.16666666666666666,firm_year_block_bootstrap,0.0,0.4,150,1116,24
label_a_rel,3,macro_only_logit,top_quintile_capture,0.3333333333333333,firm_year_block_bootstrap,0.13687169312169312,0.8091666666666669,150,1116,24
label_a_rel,3,macro_only_logit,brier,0.022371713497692878,firm_year_block_bootstrap,0.008560082803428192,0.03819437277445916,150,1116,24
label_a_rel,3,price_relative_logit,AUROC,0.8320360195360196,firm_year_block_bootstrap,0.6409478921800225,0.9598355177248423,150,1116,24
label_a_rel,3,price_relative_logit,AUPRC,0.20174596378446744,firm_year_block_bootstrap,0.021263337868017818,0.7418067713145353,150,1116,24
label_a_rel,3,price_relative_logit,top_decile_capture,0.5833333333333334,firm_year_block_bootstrap,0.09746963562753036,0.9199404761904763,150,1116,24
label_a_rel,3,price_relative_logit,top_quintile_capture,0.5833333333333334,firm_year_block_bootstrap,0.10950292397660819,0.9199404761904763,150,1116,24
label_a_rel,3,price_relative_logit,brier,0.02146410641297818,firm_year_block_bootstrap,0.008518717224920987,0.034397250755913086,150,1116,24
label_a_rel,3,price_macro_logit,AUROC,0.796092796092796,firm_year_block_bootstrap,0.5355437384554326,0.9781681070300814,150,1116,24
label_a_rel,3,price_macro_logit,AUPRC,0.24598412265483488,firm_year_block_bootstrap,0.018150888400199072,0.7699661382330836,150,1116,24
label_a_rel,3,price_macro_logit,top_decile_capture,0.5416666666666666,firm_year_block_bootstrap,0.06796218487394957,0.864469696969697,150,1116,24
label_a_rel,3,price_macro_logit,top_quintile_capture,0.6666666666666666,firm_year_block_bootstrap,0.2554953560371517,1.0,150,1116,24
label_a_rel,3,price_macro_logit,brier,0.018708912564442792,firm_year_block_bootstrap,0.006442077664616183,0.03228799701781379,150,1116,24
label_a_rel,4,naive_drawdown_baseline,AUROC,0.5723484247403049,firm_year_block_bootstrap,0.41066331594400507,0.7096932959017582,150,1116,79
label_a_rel,4,naive_drawdown_baseline,AUPRC,0.1317054828740156,firm_year_block_bootstrap,0.04182199759349458,0.28280069746509906,150,1116,79
label_a_rel,4,naive_drawdown_baseline,top_decile_capture,0.20253164556962025,firm_year_block_bootstrap,0.0687960235640648,0.32687356979405036,150,1116,79
label_a_rel,4,naive_drawdown_baseline,top_quintile_capture,0.3670886075949367,firm_year_block_bootstrap,0.1565737704918033,0.5341656253003941,150,1116,79
label_a_rel,4,naive_drawdown_baseline,brier,0.09359916938691464,firm_year_block_bootstrap,0.06804900735615275,0.12130697195793949,150,1116,79
label_a_rel,4,naive_momentum_vol_baseline,AUROC,0.7387546842766989,firm_year_block_bootstrap,0.6089164551311802,0.8323154680283792,150,1116,79
label_a_rel,4,naive_momentum_vol_baseline,AUPRC,0.19779880440277364,firm_year_block_bootstrap,0.07587090818700984,0.34161469018970103,150,1116,79
label_a_rel,4,naive_momentum_vol_baseline,top_decile_capture,0.379746835443038,firm_year_block_bootstrap,0.14207142857142857,0.5953774062816616,150,1116,79
label_a_rel,4,naive_momentum_vol_baseline,top_quintile_capture,0.5189873417721519,firm_year_block_bootstrap,0.32239043158246905,0.726793591827258,150,1116,79
label_a_rel,4,naive_momentum_vol_baseline,brier,0.06385632896225908,firm_year_block_bootstrap,0.03513420157924445,0.09449090167277177,150,1116,79
label_a_rel,4,macro_only_logit,AUROC,0.39839849614882267,firm_year_block_bootstrap,0.2887497227737411,0.47202890261662805,150,1116,79
label_a_rel,4,macro_only_logit,AUPRC,0.060196597136408556,firm_year_block_bootstrap,0.029709124060308005,0.09757660281983634,150,1116,79
label_a_rel,4,macro_only_logit,top_decile_capture,0.0759493670886076,firm_year_block_bootstrap,0.01659153005464481,0.11318267419962338,150,1116,79
label_a_rel,4,macro_only_logit,top_quintile_capture,0.11392405063291139,firm_year_block_bootstrap,0.03318306010928962,0.18374975311080394,150,1116,79
label_a_rel,4,macro_only_logit,brier,0.06658027779198517,firm_year_block_bootstrap,0.03881949928736654,0.09536537127961307,150,1116,79
label_a_rel,4,price_relative_logit,AUROC,0.7362645410934658,firm_year_block_bootstrap,0.6043938162124164,0.8318023824287774,150,1116,79
label_a_rel,4,price_relative_logit,AUPRC,0.19815296516881228,firm_year_block_bootstrap,0.07656633615202071,0.3413665551082814,150,1116,79
label_a_rel,4,price_relative_logit,top_decile_capture,0.379746835443038,firm_year_block_bootstrap,0.14207142857142857,0.5976683182745556,150,1116,79
label_a_rel,4,price_relative_logit,top_quintile_capture,0.5189873417721519,firm_year_block_bootstrap,0.3314625850340136,0.7330409932991723,150,1116,79
label_a_rel,4,price_relative_logit,brier,0.06389541874077896,firm_year_block_bootstrap,0.035145054642449984,0.0945811581760104,150,1116,79
label_a_rel,4,price_macro_logit,AUROC,0.6564945131403879,firm_year_block_bootstrap,0.48460975838464665,0.778249419758009,150,1116,79
label_a_rel,4,price_macro_logit,AUPRC,0.15183598572088608,firm_year_block_bootstrap,0.05101287592188799,0.2769212673353225,150,1116,79
label_a_rel,4,price_macro_logit,top_decile_capture,0.2911392405063291,firm_year_block_bootstrap,0.13034013605442177,0.5014473684210526,150,1116,79
label_a_rel,4,price_macro_logit,top_quintile_capture,0.46835443037974683,firm_year_block_bootstrap,0.2369644538606403,0.6895679012345679,150,1116,79
label_a_rel,4,price_macro_logit,brier,0.06791511401695864,firm_year_block_bootstrap,0.036875767725959116,0.09837616731625172,150,1116,79
label_a_rel,5,naive_drawdown_baseline,AUROC,0.682851500126061,firm_year_block_bootstrap,0.5756047511151142,0.7643728998373371,150,1130,148
label_a_rel,5,naive_drawdown_baseline,AUPRC,0.3203379031945105,firm_year_block_bootstrap,0.1787251718646343,0.4987037388896829,150,1130,148
label_a_rel,5,naive_drawdown_baseline,top_decile_capture,0.273972602739726,firm_year_block_bootstrap,0.1694203457361352,0.3969449880408784,150,1130,148
label_a_rel,5,naive_drawdown_baseline,top_quintile_capture,0.4383561643835616,firm_year_block_bootstrap,0.2978179104477612,0.5907066231343284,150,1130,148
label_a_rel,5,naive_drawdown_baseline,brier,0.12543274485426123,firm_year_block_bootstrap,0.0970468579265651,0.1552090760108824,150,1130,148
label_a_rel,5,naive_momentum_vol_baseline,AUROC,0.6739555237518577,firm_year_block_bootstrap,0.5822464057696936,0.7526913207287921,150,1130,148
label_a_rel,5,naive_momentum_vol_baseline,AUPRC,0.2730779025897737,firm_year_block_bootstrap,0.13010887448871278,0.4331209269543807,150,1130,148
label_a_rel,5,naive_momentum_vol_baseline,top_decile_capture,0.20270270270270271,firm_year_block_bootstrap,0.05735111662531017,0.3436063614635044,150,1130,148
label_a_rel,5,naive_momentum_vol_baseline,top_quintile_capture,0.36486486486486486,firm_year_block_bootstrap,0.20155129928315413,0.5115399572234105,150,1130,148
label_a_rel,5,naive_momentum_vol_baseline,brier,0.11476311319936867,firm_year_block_bootstrap,0.07591725174858954,0.15968180447314728,150,1130,148
label_a_rel,5,macro_only_logit,AUROC,0.5084872295921176,firm_year_block_bootstrap,0.48136311857277697,0.5341406871783072,150,1130,148
label_a_rel,5,macro_only_logit,AUPRC,0.14070536968762998,firm_year_block_bootstrap,0.0893483308124229,0.1971588208312163,150,1130,148
label_a_rel,5,macro_only_logit,top_decile_capture,0.10810810810810811,firm_year_block_bootstrap,0.08426282051282051,0.14583333333333334,150,1130,148
label_a_rel,5,macro_only_logit,top_quintile_capture,0.22297297297297297,firm_year_block_bootstrap,0.17721866566246156,0.24875,150,1130,148
label_a_rel,5,macro_only_logit,brier,0.12150082182744974,firm_year_block_bootstrap,0.07832368752021485,0.17248241439725875,150,1130,148
label_a_rel,5,price_relative_logit,AUROC,0.6729096713821765,firm_year_block_bootstrap,0.5820383132427285,0.7499499943629779,150,1130,148
label_a_rel,5,price_relative_logit,AUPRC,0.2707457477287998,firm_year_block_bootstrap,0.12950651180391642,0.43162119357798717,150,1130,148
label_a_rel,5,price_relative_logit,top_decile_capture,0.20945945945945946,firm_year_block_bootstrap,0.06636998426435878,0.3515607156452227,150,1130,148
